datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpch_2_q7,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,14945.35,tpch,10
delta,spark,tpch_2_q9,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=256m,11311.96,tpch,10
delta,spark,tpch_0_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1570.19,tpch,10
delta,spark,tpch_0_q13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,7513.92,tpch,10
delta,spark,tpch_0_q15,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1501.04,tpch,10
delta,spark,tpch_0_q18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,7342.6,tpch,10
delta,spark,tpch_0_q2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3092.4,tpch,10
delta,spark,tpch_0_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,12400.33,tpch,10
delta,spark,tpch_0_q22,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5705.04,tpch,10
delta,spark,tpch_0_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3518.76,tpch,10
delta,spark,tpch_0_q6,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5216.54,tpch,10
delta,spark,tpch_0_q8,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5710.33,tpch,10
delta,spark,tpch_0_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4558.68,tpch,10
delta,spark,tpch_1_q1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5299.15,tpch,10
delta,spark,tpch_1_q10,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6760.3,tpch,10
delta,spark,tpch_1_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5015.49,tpch,10
delta,spark,tpch_1_q13,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4321.94,tpch,10
delta,spark,tpch_1_q16,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5658.41,tpch,10
delta,spark,tpch_1_q17,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8953.29,tpch,10
delta,spark,tpch_1_q18,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5780.16,tpch,10
delta,spark,tpch_1_q19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11116.39,tpch,10
delta,spark,tpch_1_q2,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,23277.09,tpch,10
delta,spark,tpch_1_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5821.48,tpch,10
delta,spark,tpch_1_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6142.0,tpch,10
delta,spark,tpch_1_q4,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6400.1,tpch,10
delta,spark,tpch_1_q5,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,15673.65,tpch,10
delta,spark,tpch_1_q7,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11834.17,tpch,10
delta,spark,tpch_1_q8,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8674.48,tpch,10
delta,spark,tpch_1_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,6321.78,tpch,10
delta,spark,tpch_2_q1,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,16356.98,tpch,10
delta,spark,tpch_2_q11,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,10339.82,tpch,10
delta,spark,tpch_2_q12,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1536.32,tpch,10
delta,spark,tpch_2_q14,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1863.95,tpch,10
delta,spark,tpch_2_q19,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,7658.51,tpch,10
delta,spark,tpch_2_q20,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,11562.38,tpch,10
delta,spark,tpch_2_q21,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3022.04,tpch,10
delta,spark,tpch_2_q22,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,3218.44,tpch,10
delta,spark,tpch_2_q3,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2496.95,tpch,10
delta,spark,tpch_2_q4,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2632.83,tpch,10
delta,spark,tpch_2_q5,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,13572.95,tpch,10
delta,spark,tpch_2_q7,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,16738.92,tpch,10
delta,spark,tpch_2_q9,spark.executor.memory=8g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2158.05,tpch,10
delta,spark,tpch_0_q12,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1585.52,tpch,10
delta,spark,tpch_0_q13,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7509.68,tpch,10
delta,spark,tpch_0_q15,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1501.04,tpch,10
delta,spark,tpch_0_q18,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,8732.19,tpch,10
delta,spark,tpch_0_q2,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2402.06,tpch,10
delta,spark,tpch_0_q20,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,12236.97,tpch,10
delta,spark,tpch_0_q22,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,11273.52,tpch,10
delta,spark,tpch_0_q3,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3361.06,tpch,10
delta,spark,tpch_0_q6,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6341.9,tpch,10
delta,spark,tpch_0_q8,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3791.65,tpch,10
delta,spark,tpch_0_q9,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2159.37,tpch,10
delta,spark,tpch_1_q1,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4787.56,tpch,10
delta,spark,tpch_1_q10,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6348.63,tpch,10
delta,spark,tpch_1_q12,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7195.29,tpch,10
delta,spark,tpch_1_q13,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,9871.13,tpch,10
delta,spark,tpch_1_q16,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7860.86,tpch,10
delta,spark,tpch_1_q17,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5605.59,tpch,10
delta,spark,tpch_1_q18,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3778.26,tpch,10
delta,spark,tpch_1_q19,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6795.87,tpch,10
delta,spark,tpch_1_q2,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,26300.7,tpch,10
delta,spark,tpch_1_q20,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4245.22,tpch,10
delta,spark,tpch_1_q3,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4552.69,tpch,10
delta,spark,tpch_1_q4,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4286.25,tpch,10
delta,spark,tpch_1_q5,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,18395.51,tpch,10
delta,spark,tpch_1_q7,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,10761.65,tpch,10
delta,spark,tpch_1_q8,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,12559.55,tpch,10
delta,spark,tpch_1_q9,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7383.4,tpch,10
delta,spark,tpch_2_q1,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,20989.1,tpch,10
delta,spark,tpch_2_q11,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,12514.11,tpch,10
delta,spark,tpch_2_q12,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1525.02,tpch,10
delta,spark,tpch_2_q14,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1549.38,tpch,10
delta,spark,tpch_2_q19,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,10280.07,tpch,10
delta,spark,tpch_2_q20,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,24272.0,tpch,10
delta,spark,tpch_2_q21,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2550.15,tpch,10
delta,spark,tpch_2_q22,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3613.91,tpch,10
delta,spark,tpch_2_q3,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2456.52,tpch,10
delta,spark,tpch_2_q4,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1939.33,tpch,10
delta,spark,tpch_2_q5,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,13219.56,tpch,10
delta,spark,tpch_2_q7,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,10359.24,tpch,10
delta,spark,tpch_2_q9,spark.executor.memory=4g; spark.executor.cores=4; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2169.92,tpch,10
delta,spark,tpch_0_q12,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,8950.2,tpch,10
delta,spark,tpch_0_q13,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=4g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,6187.67,tpch,10
