datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpch_0_q20,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1994.9,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,15537.5,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,9154.57,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2164.9,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,8511.71,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,16328.17,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,16427.42,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,9206.52,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,5329.82,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,12338.73,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,13067.29,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,12331.26,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,24880.44,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,10310.97,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,5191.9,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,6472.29,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,28582.69,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,7782.56,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,17594.94,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,52560.31,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3173.97,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,33334.65,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,32690.12,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,16815.5,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1962.88,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,6401.09,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1888.55,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,11805.55,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,8681.98,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,12433.43,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,3394.59,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,1885.13,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2235.65,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,62303.08,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=2g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=2g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=512m,2136.47,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13343.25,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,39279.19,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,1752.13,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,17583.62,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,12051.66,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,14543.24,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2073.54,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3424.92,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5002.13,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,1745.65,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2671.19,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3445.09,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,55842.11,tpch,10
hudi,spark,tpch_1_q12,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,24649.95,tpch,10
hudi,spark,tpch_1_q13,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,1754.85,tpch,10
hudi,spark,tpch_1_q16,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,26180.67,tpch,10
hudi,spark,tpch_1_q17,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,49982.07,tpch,10
hudi,spark,tpch_1_q18,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3401.05,tpch,10
hudi,spark,tpch_1_q19,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,16778.48,tpch,10
hudi,spark,tpch_1_q2,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,14835.11,tpch,10
hudi,spark,tpch_1_q20,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,9937.22,tpch,10
hudi,spark,tpch_1_q3,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3632.08,tpch,10
hudi,spark,tpch_1_q4,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,27834.61,tpch,10
hudi,spark,tpch_1_q5,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,49488.23,tpch,10
hudi,spark,tpch_1_q7,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,39034.41,tpch,10
hudi,spark,tpch_1_q8,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,22791.71,tpch,10
hudi,spark,tpch_1_q9,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4491.55,tpch,10
hudi,spark,tpch_2_q1,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4437.68,tpch,10
hudi,spark,tpch_2_q11,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,11227.55,tpch,10
hudi,spark,tpch_2_q12,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,7131.15,tpch,10
hudi,spark,tpch_2_q14,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,2213.55,tpch,10
hudi,spark,tpch_2_q19,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,13118.13,tpch,10
hudi,spark,tpch_2_q20,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5041.1,tpch,10
hudi,spark,tpch_2_q21,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,3137.8,tpch,10
hudi,spark,tpch_2_q22,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,1776.29,tpch,10
hudi,spark,tpch_2_q3,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,4587.43,tpch,10
hudi,spark,tpch_2_q4,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,5481.01,tpch,10
hudi,spark,tpch_2_q5,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,16005.19,tpch,10
hudi,spark,tpch_2_q7,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,30704.79,tpch,10
hudi,spark,tpch_2_q9,spark.executor.memory=4g; spark.executor.cores=2; spark.executor.instances=2; spark.driver.memory=2g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=128m,15508.63,tpch,10
hudi,spark,tpch_0_q12,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,12701.1,tpch,10
hudi,spark,tpch_0_q13,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,12680.15,tpch,10
hudi,spark,tpch_0_q15,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,1755.56,tpch,10
hudi,spark,tpch_0_q18,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,16328.81,tpch,10
hudi,spark,tpch_0_q2,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,17154.2,tpch,10
hudi,spark,tpch_0_q20,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8841.01,tpch,10
hudi,spark,tpch_0_q22,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,2743.64,tpch,10
hudi,spark,tpch_0_q3,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5625.67,tpch,10
hudi,spark,tpch_0_q6,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,8843.58,tpch,10
hudi,spark,tpch_0_q8,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,4284.16,tpch,10
hudi,spark,tpch_0_q9,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,5092.87,tpch,10
hudi,spark,tpch_1_q1,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,25909.2,tpch,10
hudi,spark,tpch_1_q10,spark.executor.memory=8g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=16; spark.sql.files.maxPartitionBytes=512m,15174.69,tpch,10
