datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,tpch_0_q3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11837.797731,tpch,10
delta,presto,tpch_0_q3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9708.424041,tpch,10
delta,presto,tpch_0_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11568.578759,tpch,10
delta,presto,tpch_0_q3,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10211.918046,tpch,10
delta,presto,tpch_0_q3,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,24137.039336,tpch,10
delta,presto,tpch_0_q3,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,9313.819912,tpch,10
delta,presto,tpch_0_q3,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,9029.417557,tpch,10
delta,presto,tpch_0_q3,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,14842.52676,tpch,10
delta,presto,tpch_0_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,18317.827646,tpch,10
delta,presto,tpch_0_q3,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,11529.968275,tpch,10
delta,presto,tpch_0_q4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7185.193886999999,tpch,10
delta,presto,tpch_0_q4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7261.262917999999,tpch,10
delta,presto,tpch_0_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6783.915276,tpch,10
delta,presto,tpch_0_q4,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7409.872962,tpch,10
delta,presto,tpch_0_q4,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,13264.628833,tpch,10
delta,presto,tpch_0_q4,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5621.290811,tpch,10
delta,presto,tpch_0_q4,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4815.221753,tpch,10
delta,presto,tpch_0_q4,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5480.615612,tpch,10
delta,presto,tpch_0_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,7279.168231,tpch,10
delta,presto,tpch_0_q4,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5155.139405,tpch,10
delta,presto,tpch_0_q5,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,17550.923199999997,tpch,10
delta,presto,tpch_0_q5,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,20022.390289,tpch,10
delta,presto,tpch_0_q5,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,12845.803743,tpch,10
delta,presto,tpch_0_q5,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,18547.283565,tpch,10
delta,presto,tpch_0_q5,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,26082.447904,tpch,10
delta,presto,tpch_0_q5,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,14042.716411,tpch,10
delta,presto,tpch_0_q5,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,13457.519044,tpch,10
delta,presto,tpch_0_q5,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,18603.263151,tpch,10
delta,presto,tpch_0_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,19664.268633,tpch,10
delta,presto,tpch_0_q5,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,15139.81861,tpch,10
delta,presto,tpch_0_q6,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5106.902983,tpch,10
delta,presto,tpch_0_q6,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5873.309233,tpch,10
delta,presto,tpch_0_q6,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6201.3673420000005,tpch,10
delta,presto,tpch_0_q6,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,5720.614676,tpch,10
delta,presto,tpch_0_q6,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9966.45029,tpch,10
delta,presto,tpch_0_q6,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,3917.122775,tpch,10
delta,presto,tpch_0_q6,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3947.492676,tpch,10
delta,presto,tpch_0_q6,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6083.284138,tpch,10
delta,presto,tpch_0_q6,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5862.520043,tpch,10
delta,presto,tpch_0_q6,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5217.870634,tpch,10
delta,presto,tpch_0_q7,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14458.08079,tpch,10
delta,presto,tpch_0_q7,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16918.336363,tpch,10
delta,presto,tpch_0_q7,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,16763.834149,tpch,10
delta,presto,tpch_0_q7,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,16386.123533,tpch,10
delta,presto,tpch_0_q7,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,27170.628015,tpch,10
delta,presto,tpch_0_q7,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11437.244757,tpch,10
delta,presto,tpch_0_q7,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,12186.063357,tpch,10
delta,presto,tpch_0_q7,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,22308.152817,tpch,10
delta,presto,tpch_0_q7,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,15275.232026,tpch,10
delta,presto,tpch_0_q7,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,13812.751781,tpch,10
delta,presto,tpch_0_q8,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14162.916926,tpch,10
delta,presto,tpch_0_q8,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,12827.596144,tpch,10
delta,presto,tpch_0_q8,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,17426.943122,tpch,10
delta,presto,tpch_0_q8,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,14148.882145,tpch,10
delta,presto,tpch_0_q8,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,14668.416474,tpch,10
delta,presto,tpch_0_q8,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,9359.060686,tpch,10
delta,presto,tpch_0_q8,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,8631.642002,tpch,10
delta,presto,tpch_0_q8,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,11711.742187,tpch,10
delta,presto,tpch_0_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,13933.9972,tpch,10
delta,presto,tpch_0_q8,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,10879.444421,tpch,10
delta,presto,tpch_0_q9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,15672.551767,tpch,10
delta,presto,tpch_0_q9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16711.294228,tpch,10
delta,presto,tpch_0_q9,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,19183.675261,tpch,10
delta,presto,tpch_0_q9,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,20113.729105,tpch,10
delta,presto,tpch_0_q9,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,27647.81903,tpch,10
delta,presto,tpch_0_q9,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,12193.055963,tpch,10
delta,presto,tpch_0_q9,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,12229.445049,tpch,10
delta,presto,tpch_0_q9,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,15179.946178,tpch,10
delta,presto,tpch_0_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,18605.870027,tpch,10
delta,presto,tpch_0_q9,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14822.163731,tpch,10
delta,presto,tpch_1_q1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8278.438803000001,tpch,10
delta,presto,tpch_1_q1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5752.612914,tpch,10
delta,presto,tpch_1_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7447.81279,tpch,10
delta,presto,tpch_1_q1,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,7382.040838,tpch,10
delta,presto,tpch_1_q1,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,22654.426277,tpch,10
delta,presto,tpch_1_q1,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5291.805031,tpch,10
delta,presto,tpch_1_q1,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,4799.434076,tpch,10
delta,presto,tpch_1_q1,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6890.092548,tpch,10
delta,presto,tpch_1_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,9386.084018,tpch,10
delta,presto,tpch_1_q1,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5733.307805,tpch,10
delta,presto,tpch_1_q10,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,17990.248999000003,tpch,10
delta,presto,tpch_1_q10,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16565.159411,tpch,10
delta,presto,tpch_1_q10,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,11884.476012,tpch,10
delta,presto,tpch_1_q10,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,11348.732757,tpch,10
delta,presto,tpch_1_q10,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,40833.528079,tpch,10
delta,presto,tpch_1_q10,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10641.176495,tpch,10
delta,presto,tpch_1_q10,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,12684.054213,tpch,10
delta,presto,tpch_1_q10,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,15095.414841,tpch,10
delta,presto,tpch_1_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,10802.630214,tpch,10
delta,presto,tpch_1_q10,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,9546.291377,tpch,10
delta,presto,tpch_1_q11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4872.878703,tpch,10
delta,presto,tpch_1_q11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3247.942606,tpch,10
delta,presto,tpch_1_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3957.238899,tpch,10
delta,presto,tpch_1_q11,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,3909.12422,tpch,10
delta,presto,tpch_1_q11,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,3890.012988,tpch,10
delta,presto,tpch_1_q11,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,2839.016703,tpch,10
delta,presto,tpch_1_q11,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3408.313599,tpch,10
delta,presto,tpch_1_q11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7324.666484,tpch,10
delta,presto,tpch_1_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,7122.543462,tpch,10
delta,presto,tpch_1_q11,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,3199.33152,tpch,10
delta,presto,tpch_1_q12,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7292.172957,tpch,10
delta,presto,tpch_1_q12,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7093.210800000001,tpch,10
delta,presto,tpch_1_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,8774.679872,tpch,10
delta,presto,tpch_1_q12,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,9227.392957,tpch,10
delta,presto,tpch_1_q12,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,10988.44674,tpch,10
delta,presto,tpch_1_q12,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5629.05566,tpch,10
delta,presto,tpch_1_q12,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,5124.449751,tpch,10
delta,presto,tpch_1_q12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7065.752253,tpch,10
delta,presto,tpch_1_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,10934.215946,tpch,10
delta,presto,tpch_1_q12,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6105.749887,tpch,10
delta,presto,tpch_1_q13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14692.225798,tpch,10
delta,presto,tpch_1_q13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,14408.680317,tpch,10
delta,presto,tpch_1_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,15890.945001,tpch,10
delta,presto,tpch_1_q13,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,15244.405547,tpch,10
delta,presto,tpch_1_q13,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,20634.576344,tpch,10
delta,presto,tpch_1_q13,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,11841.38455,tpch,10
delta,presto,tpch_1_q13,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,10027.381131,tpch,10
delta,presto,tpch_1_q13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,14810.659872,tpch,10
delta,presto,tpch_1_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,14659.087209,tpch,10
delta,presto,tpch_1_q13,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,13564.27168,tpch,10
delta,presto,tpch_1_q14,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7273.915205,tpch,10
delta,presto,tpch_1_q14,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9237.080555,tpch,10
delta,presto,tpch_1_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7777.598384,tpch,10
delta,presto,tpch_1_q14,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,10752.410667,tpch,10
delta,presto,tpch_1_q14,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,11266.470138,tpch,10
delta,presto,tpch_1_q14,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,5588.814572,tpch,10
delta,presto,tpch_1_q14,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,5341.262221999999,tpch,10
delta,presto,tpch_1_q14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,7270.026949,tpch,10
delta,presto,tpch_1_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,9810.239762,tpch,10
delta,presto,tpch_1_q14,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,7064.808948,tpch,10
delta,presto,tpch_1_q15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13751.764579,tpch,10
delta,presto,tpch_1_q15,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16375.003683,tpch,10
delta,presto,tpch_1_q15,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,13096.147678,tpch,10
delta,presto,tpch_1_q15,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,20720.735056,tpch,10
delta,presto,tpch_1_q15,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,25964.047006,tpch,10
delta,presto,tpch_1_q15,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,10446.763368,tpch,10
delta,presto,tpch_1_q15,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,10458.074434,tpch,10
delta,presto,tpch_1_q15,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,17393.814613,tpch,10
delta,presto,tpch_1_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,29260.70223,tpch,10
delta,presto,tpch_1_q15,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,14356.098069,tpch,10
delta,presto,tpch_1_q16,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4687.221694,tpch,10
delta,presto,tpch_1_q16,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4493.891975,tpch,10
delta,presto,tpch_1_q16,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4251.899861,tpch,10
delta,presto,tpch_1_q16,0.4566333208224;0.1463799164938;671.0;5.0;41|832.0MB;498.0MB;569.0;49283072.0,4196.313164,tpch,10
delta,presto,tpch_1_q16,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,5466.391476999999,tpch,10
delta,presto,tpch_1_q16,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,3983.144074,tpch,10
delta,presto,tpch_1_q16,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,3988.508424,tpch,10
delta,presto,tpch_1_q16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4361.651699,tpch,10
delta,presto,tpch_1_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3549.803865,tpch,10
delta,presto,tpch_1_q16,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,4003.380903,tpch,10
delta,presto,tpch_1_q17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,11583.44635,tpch,10
