datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpcds_q53,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4337.44,tpcds,10
hudi,spark,tpcds_q55,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6012.69,tpcds,10
hudi,spark,tpcds_q57,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1561.68,tpcds,10
hudi,spark,tpcds_q59,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1648.29,tpcds,10
hudi,spark,tpcds_q62,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2315.91,tpcds,10
hudi,spark,tpcds_q63,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,3252.51,tpcds,10
hudi,spark,tpcds_q65,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5806.89,tpcds,10
hudi,spark,tpcds_q66,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2923.53,tpcds,10
hudi,spark,tpcds_q67,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4345.84,tpcds,10
hudi,spark,tpcds_q68,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1650.08,tpcds,10
hudi,spark,tpcds_q69,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5029.67,tpcds,10
hudi,spark,tpcds_q70,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1577.48,tpcds,10
hudi,spark,tpcds_q71,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1645.74,tpcds,10
hudi,spark,tpcds_q72,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6047.41,tpcds,10
hudi,spark,tpcds_q74,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12667.68,tpcds,10
hudi,spark,tpcds_q75,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4450.43,tpcds,10
hudi,spark,tpcds_q76,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,8731.21,tpcds,10
hudi,spark,tpcds_q77,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,20255.48,tpcds,10
hudi,spark,tpcds_q79,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1610.87,tpcds,10
hudi,spark,tpcds_q8,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4383.11,tpcds,10
hudi,spark,tpcds_q80,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1612.6,tpcds,10
hudi,spark,tpcds_q81,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,3893.53,tpcds,10
hudi,spark,tpcds_q83,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4586.46,tpcds,10
hudi,spark,tpcds_q85,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2636.08,tpcds,10
hudi,spark,tpcds_q86,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5848.76,tpcds,10
hudi,spark,tpcds_q88,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,8213.52,tpcds,10
hudi,spark,tpcds_q9,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12540.15,tpcds,10
hudi,spark,tpcds_q91,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6572.63,tpcds,10
hudi,spark,tpcds_q92,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4567.33,tpcds,10
hudi,spark,tpcds_q93,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1608.29,tpcds,10
hudi,spark,tpcds_q94,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2347.59,tpcds,10
hudi,spark,tpcds_q96,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1542.09,tpcds,10
hudi,spark,tpcds_q97,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1714.21,tpcds,10
hudi,spark,tpcds_q98,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12792.69,tpcds,10
hudi,spark,tpcds_q_02,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2038.83,tpcds,10
hudi,spark,tpcds_q_03,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4707.58,tpcds,10
hudi,spark,tpcds_q_05,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5109.44,tpcds,10
hudi,spark,tpcds_q_06,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12335.68,tpcds,10
hudi,spark,tpcds_q_07,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6193.56,tpcds,10
hudi,spark,tpcds_q_08,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5659.9,tpcds,10
hudi,spark,tpcds_q_09,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,12171.21,tpcds,10
hudi,spark,tpcds_q_14,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4846.57,tpcds,10
hudi,spark,tpcds_q_15,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,2969.43,tpcds,10
hudi,spark,tpcds_q_17,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,6405.47,tpcds,10
hudi,spark,tpcds_q_18,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5836.97,tpcds,10
hudi,spark,tpcds_q_19,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,4792.2,tpcds,10
hudi,spark,tpcds_q_21,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,1972.71,tpcds,10
hudi,spark,tpcds_q_23,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,3524.45,tpcds,10
hudi,spark,tpcds_q_24,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,9105.16,tpcds,10
hudi,spark,tpcds_q_25,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,3284.08,tpcds,10
hudi,spark,tpcds_q_27,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,5127.71,tpcds,10
hudi,spark,tpcds_ssb_flat_queries,spark.executor.memory=2g; spark.executor.cores=4; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=4; spark.sql.files.maxPartitionBytes=512m,7710.02,tpcds,10
hudi,spark,tpcds_merged,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4171.55,tpcds,10
hudi,spark,tpcds_q1,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3194.51,tpcds,10
hudi,spark,tpcds_q10,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3657.63,tpcds,10
hudi,spark,tpcds_q11,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2002.1,tpcds,10
hudi,spark,tpcds_q13,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,8898.79,tpcds,10
hudi,spark,tpcds_q14_a,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3718.75,tpcds,10
hudi,spark,tpcds_q14_b,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,1907.93,tpcds,10
hudi,spark,tpcds_q14a,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5997.37,tpcds,10
hudi,spark,tpcds_q17,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3282.22,tpcds,10
hudi,spark,tpcds_q2,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3793.68,tpcds,10
hudi,spark,tpcds_q22,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,28818.09,tpcds,10
hudi,spark,tpcds_q23_a,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2700.11,tpcds,10
hudi,spark,tpcds_q23_b,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,7078.22,tpcds,10
hudi,spark,tpcds_q24,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4107.05,tpcds,10
hudi,spark,tpcds_q24_a,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4262.65,tpcds,10
hudi,spark,tpcds_q24b,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5795.04,tpcds,10
hudi,spark,tpcds_q25,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4317.9,tpcds,10
hudi,spark,tpcds_q26,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3334.92,tpcds,10
hudi,spark,tpcds_q27,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4839.53,tpcds,10
hudi,spark,tpcds_q28,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4303.5,tpcds,10
hudi,spark,tpcds_q33,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5255.19,tpcds,10
hudi,spark,tpcds_q36,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5826.29,tpcds,10
hudi,spark,tpcds_q37,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4990.33,tpcds,10
hudi,spark,tpcds_q38,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3556.78,tpcds,10
hudi,spark,tpcds_q39,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4820.03,tpcds,10
hudi,spark,tpcds_q39_a,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5918.66,tpcds,10
hudi,spark,tpcds_q39b,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,2732.79,tpcds,10
hudi,spark,tpcds_q40,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3664.67,tpcds,10
hudi,spark,tpcds_q41,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,5506.64,tpcds,10
hudi,spark,tpcds_q45,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4488.79,tpcds,10
hudi,spark,tpcds_q47,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3316.18,tpcds,10
hudi,spark,tpcds_q49,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4855.04,tpcds,10
hudi,spark,tpcds_q5,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,3243.25,tpcds,10
hudi,spark,tpcds_q50,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,6198.81,tpcds,10
hudi,spark,tpcds_q51,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,32811.72,tpcds,10
hudi,spark,tpcds_q52,spark.executor.memory=2g; spark.executor.cores=2; spark.executor.instances=3; spark.driver.memory=6g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=256m,4707.68,tpcds,10
