datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpcds_q23_a,40.0;12.0;26.0;40.0;12.0;26.0|,2538.55,tpcds,10
delta,spark,tpcds_q53,40.0;12.0;26.0;40.0;12.0;26.0|,2502.19,tpcds,10
delta,spark,tpcds_q17,40.0;12.0;26.0;40.0;12.0;26.0|,2407.68,tpcds,10
delta,spark,tpcds_q23_b,40.0;12.0;26.0;40.0;12.0;26.0|,2249.38,tpcds,10
delta,spark,tpcds_q11,40.0;12.0;26.0;40.0;12.0;26.0|,2429.29,tpcds,10
delta,spark,tpcds_q_08,40.0;12.0;26.0;40.0;12.0;26.0|,2553.55,tpcds,10
delta,spark,tpcds_q80,40.0;12.0;26.0;40.0;12.0;26.0|,2199.21,tpcds,10
delta,spark,tpcds_q56,40.0;12.0;26.0;40.0;12.0;26.0|,2498.34,tpcds,10
delta,spark,tpcds_q93,40.0;12.0;26.0;40.0;12.0;26.0|,2347.93,tpcds,10
delta,spark,tpcds_q47,40.0;12.0;26.0;40.0;12.0;26.0|,2294.32,tpcds,10
delta,spark,tpcds_q71,40.0;12.0;26.0;40.0;12.0;26.0|,2283.79,tpcds,10
delta,spark,tpcds_q7,40.0;12.0;26.0;40.0;12.0;26.0|,2551.13,tpcds,10
delta,spark,tpcds_q87,40.0;12.0;26.0;40.0;12.0;26.0|,2293.49,tpcds,10
delta,spark,tpcds_q50,40.0;12.0;26.0;40.0;12.0;26.0|,2356.67,tpcds,10
delta,spark,tpcds_q41,40.0;12.0;26.0;40.0;12.0;26.0|,2385.1,tpcds,10
delta,spark,tpcds_q35,40.0;12.0;26.0;40.0;12.0;26.0|,2585.29,tpcds,10
delta,spark,tpcds_q90,40.0;12.0;26.0;40.0;12.0;26.0|,2196.88,tpcds,10
delta,spark,tpcds_q39b,40.0;12.0;26.0;40.0;12.0;26.0|,2224.8,tpcds,10
delta,spark,tpcds_q_05,40.0;12.0;26.0;40.0;12.0;26.0|,2391.48,tpcds,10
delta,spark,tpcds_q39_a,40.0;12.0;26.0;40.0;12.0;26.0|,2524.22,tpcds,10
delta,spark,tpcds_q28,40.0;12.0;26.0;40.0;12.0;26.0|,2229.62,tpcds,10
delta,spark,tpcds_q88,40.0;12.0;26.0;40.0;12.0;26.0|,2212.39,tpcds,10
delta,spark,tpcds_q73,40.0;12.0;26.0;40.0;12.0;26.0|,2261.29,tpcds,10
delta,spark,tpcds_q38,40.0;12.0;26.0;40.0;12.0;26.0|,2454.69,tpcds,10
delta,spark,tpcds_q92,40.0;12.0;26.0;40.0;12.0;26.0|,2547.91,tpcds,10
delta,spark,tpcds_q32,40.0;12.0;26.0;40.0;12.0;26.0|,2202.5,tpcds,10
delta,spark,tpcds_q8,40.0;12.0;26.0;40.0;12.0;26.0|,2175.63,tpcds,10
delta,spark,tpcds_merged,40.0;12.0;26.0;40.0;12.0;26.0|,2185.79,tpcds,10
delta,spark,tpcds_q74,40.0;12.0;26.0;40.0;12.0;26.0|,2382.67,tpcds,10
delta,spark,tpcds_q65,40.0;12.0;26.0;40.0;12.0;26.0|,2452.07,tpcds,10
delta,spark,tpcds_q51,40.0;12.0;26.0;40.0;12.0;26.0|,2500.05,tpcds,10
delta,spark,tpcds_q23,40.0;12.0;26.0;40.0;12.0;26.0|,2472.72,tpcds,10
delta,spark,tpcds_q63,40.0;12.0;26.0;40.0;12.0;26.0|,2459.8,tpcds,10
delta,spark,tpcds_q78,40.0;12.0;26.0;40.0;12.0;26.0|,2564.71,tpcds,10
delta,spark,tpcds_q54,40.0;12.0;26.0;40.0;12.0;26.0|,2312.73,tpcds,10
delta,spark,tpcds_q27,40.0;12.0;26.0;40.0;12.0;26.0|,2577.15,tpcds,10
delta,spark,tpcds_q84,40.0;12.0;26.0;40.0;12.0;26.0|,2588.08,tpcds,10
delta,spark,tpcds_q39,40.0;12.0;26.0;40.0;12.0;26.0|,2252.57,tpcds,10
delta,spark,tpcds_q81,40.0;12.0;26.0;40.0;12.0;26.0|,2331.76,tpcds,10
delta,spark,tpcds_q18,40.0;12.0;26.0;40.0;12.0;26.0|,2515.47,tpcds,10
delta,spark,tpcds_q14a,40.0;12.0;26.0;40.0;12.0;26.0|,2585.28,tpcds,10
delta,spark,tpcds_q23a,40.0;12.0;26.0;40.0;12.0;26.0|,2606.61,tpcds,10
delta,spark,tpcds_q60,40.0;12.0;26.0;40.0;12.0;26.0|,2433.52,tpcds,10
delta,spark,tpcds_q72,40.0;12.0;26.0;40.0;12.0;26.0|,2145.25,tpcds,10
delta,spark,tpcds_q23b,38.0;27.0;19.0;64.0;119.0;550.0|,1746.29,tpcds,10
delta,spark,tpcds_ssb_flat_queries,38.0;27.0;19.0;64.0;119.0;550.0|,1631.77,tpcds,10
delta,spark,tpcds_q31,38.0;27.0;19.0;64.0;119.0;550.0|,1850.39,tpcds,10
delta,spark,tpcds_q16,38.0;27.0;19.0;64.0;119.0;550.0|,1673.89,tpcds,10
delta,spark,tpcds_q49,38.0;27.0;19.0;64.0;119.0;550.0|,1770.84,tpcds,10
delta,spark,tpcds_q57,38.0;27.0;19.0;64.0;119.0;550.0|,1769.05,tpcds,10
delta,spark,tpcds_q76,38.0;27.0;19.0;64.0;119.0;550.0|,1749.84,tpcds,10
delta,spark,tpcds_q95,38.0;27.0;19.0;64.0;119.0;550.0|,1654.9,tpcds,10
delta,spark,tpcds_q86,38.0;27.0;19.0;64.0;119.0;550.0|,1548.05,tpcds,10
delta,spark,tpcds_q5,38.0;27.0;19.0;64.0;119.0;550.0|,1849.48,tpcds,10
delta,spark,tpcds_q39_b,38.0;27.0;19.0;64.0;119.0;550.0|,1579.45,tpcds,10
delta,spark,tpcds_q55,38.0;27.0;19.0;64.0;119.0;550.0|,1557.1,tpcds,10
delta,spark,tpcds_q58,38.0;27.0;19.0;64.0;119.0;550.0|,1721.43,tpcds,10
delta,spark,tpcds_q_27,38.0;27.0;19.0;64.0;119.0;550.0|,1575.97,tpcds,10
delta,spark,tpcds_q24b,38.0;27.0;19.0;64.0;119.0;550.0|,1708.36,tpcds,10
delta,spark,tpcds_q96,38.0;27.0;19.0;64.0;119.0;550.0|,1610.21,tpcds,10
delta,spark,tpcds_q89,38.0;27.0;19.0;64.0;119.0;550.0|,1775.72,tpcds,10
delta,spark,tpcds_q14_a,38.0;27.0;19.0;64.0;119.0;550.0|,1755.79,tpcds,10
delta,spark,tpcds_q15,38.0;27.0;19.0;64.0;119.0;550.0|,1574.9,tpcds,10
delta,spark,tpcds_q48,38.0;27.0;19.0;64.0;119.0;550.0|,1839.93,tpcds,10
delta,spark,tpcds_q4,38.0;27.0;19.0;64.0;119.0;550.0|,1590.81,tpcds,10
delta,spark,tpcds_q97,38.0;27.0;19.0;64.0;119.0;550.0|,1687.65,tpcds,10
delta,spark,tpcds_q24_a,38.0;27.0;19.0;64.0;119.0;550.0|,1750.56,tpcds,10
delta,spark,tpcds_q3,38.0;27.0;19.0;64.0;119.0;550.0|,1807.77,tpcds,10
delta,spark,tpcds_q67,38.0;27.0;19.0;64.0;119.0;550.0|,1773.16,tpcds,10
delta,spark,tpcds_q83,38.0;27.0;19.0;64.0;119.0;550.0|,1803.81,tpcds,10
delta,spark,tpcds_q66,38.0;27.0;19.0;64.0;119.0;550.0|,1578.18,tpcds,10
delta,spark,tpcds_q70,38.0;27.0;19.0;64.0;119.0;550.0|,1596.78,tpcds,10
delta,spark,tpcds_q68,38.0;27.0;19.0;64.0;119.0;550.0|,1711.0,tpcds,10
delta,spark,tpcds_q42,38.0;27.0;19.0;64.0;119.0;550.0|,1807.93,tpcds,10
delta,spark,tpcds_q99,38.0;27.0;19.0;64.0;119.0;550.0|,1547.65,tpcds,10
delta,spark,tpcds_q85,38.0;27.0;19.0;64.0;119.0;550.0|,1684.74,tpcds,10
delta,spark,tpcds_q82,38.0;27.0;19.0;64.0;119.0;550.0|,1608.21,tpcds,10
delta,spark,tpcds_q13,38.0;27.0;19.0;64.0;119.0;550.0|,1639.69,tpcds,10
delta,spark,tpcds_q94,38.0;27.0;19.0;64.0;119.0;550.0|,1537.42,tpcds,10
delta,spark,tpcds_q34,38.0;27.0;19.0;64.0;119.0;550.0|,1697.33,tpcds,10
delta,spark,tpcds_q98,38.0;27.0;19.0;64.0;119.0;550.0|,1571.03,tpcds,10
delta,spark,tpcds_q9,38.0;27.0;19.0;64.0;119.0;550.0|,1697.2,tpcds,10
delta,spark,tpcds_q40,38.0;27.0;19.0;64.0;119.0;550.0|,1694.19,tpcds,10
delta,spark,tpcds_q59,38.0;27.0;19.0;64.0;119.0;550.0|,1826.43,tpcds,10
delta,spark,tpcds_q10,38.0;27.0;19.0;64.0;119.0;550.0|,1596.24,tpcds,10
delta,spark,tpcds_q43,38.0;27.0;19.0;64.0;119.0;550.0|,1603.73,tpcds,10
delta,spark,tpcds_q24,38.0;27.0;19.0;64.0;119.0;550.0|,1516.94,tpcds,10
delta,spark,tpcds_q77,38.0;27.0;19.0;64.0;119.0;550.0|,1815.68,tpcds,10
delta,spark,tpcds_q19,38.0;27.0;19.0;64.0;119.0;550.0|,1632.65,tpcds,10
delta,spark,tpcds_q25,38.0;27.0;19.0;64.0;119.0;550.0|,1591.39,tpcds,10
delta,spark,tpcds_q33,38.0;27.0;19.0;64.0;119.0;550.0|,1584.11,tpcds,10
delta,spark,tpcds_q79,38.0;27.0;19.0;64.0;119.0;550.0|,1823.87,tpcds,10
delta,spark,tpcds_q_25,38.0;27.0;19.0;64.0;119.0;550.0|,1685.85,tpcds,10
delta,spark,tpcds_q37,38.0;27.0;19.0;64.0;119.0;550.0|,1660.93,tpcds,10
delta,spark,tpcds_q1,38.0;27.0;19.0;64.0;119.0;550.0|,1579.98,tpcds,10
delta,spark,tpcds_q21,38.0;27.0;19.0;64.0;119.0;550.0|,1740.64,tpcds,10
delta,spark,tpcds_q64,38.0;27.0;19.0;64.0;119.0;550.0|,1809.13,tpcds,10
delta,spark,tpcds_q2,38.0;27.0;19.0;64.0;119.0;550.0|,1518.78,tpcds,10
delta,spark,tpcds_q75,38.0;27.0;19.0;64.0;119.0;550.0|,1847.11,tpcds,10
delta,spark,tpcds_q6,38.0;27.0;19.0;64.0;119.0;550.0|,1710.94,tpcds,10
delta,spark,tpcds_q12,38.0;27.0;19.0;64.0;119.0;550.0|,1770.03,tpcds,10
delta,spark,tpcds_q52,38.0;27.0;19.0;64.0;119.0;550.0|,1836.12,tpcds,10
delta,spark,tpcds_q22,38.0;27.0;19.0;64.0;119.0;550.0|,1637.08,tpcds,10
delta,spark,tpcds_q14_b,38.0;27.0;19.0;64.0;119.0;550.0|,1549.49,tpcds,10
delta,spark,tpcds_q24a,38.0;27.0;19.0;64.0;119.0;550.0|,1794.72,tpcds,10
delta,spark,tpcds_q_09,38.0;27.0;19.0;64.0;119.0;550.0|,1685.4,tpcds,10
delta,spark,tpcds_q29,38.0;27.0;19.0;64.0;119.0;550.0|,1756.15,tpcds,10
delta,spark,tpcds_q44,38.0;27.0;19.0;64.0;119.0;550.0|,1736.09,tpcds,10
delta,spark,tpcds_q_04,38.0;27.0;19.0;64.0;119.0;550.0|,1546.84,tpcds,10
delta,spark,tpcds_q24_b,38.0;27.0;19.0;64.0;119.0;550.0|,1565.49,tpcds,10
delta,spark,tpcds_q36,38.0;27.0;19.0;64.0;119.0;550.0|,1764.69,tpcds,10
delta,spark,tpcds_q69,38.0;27.0;19.0;64.0;119.0;550.0|,1639.23,tpcds,10
delta,spark,tpcds_q39a,38.0;27.0;19.0;64.0;119.0;550.0|,1692.39,tpcds,10
delta,spark,tpcds_q26,38.0;27.0;19.0;64.0;119.0;550.0|,1573.87,tpcds,10
delta,spark,tpcds_q14b,38.0;27.0;19.0;64.0;119.0;550.0|,1697.57,tpcds,10
delta,spark,tpcds_q14,38.0;27.0;19.0;64.0;119.0;550.0|,1821.3,tpcds,10
delta,spark,tpcds_q20,38.0;27.0;19.0;64.0;119.0;550.0|,1621.4,tpcds,10
delta,spark,tpcds_q23_a,38.0;27.0;19.0;64.0;119.0;550.0|,1614.13,tpcds,10
delta,spark,tpcds_q53,38.0;27.0;19.0;64.0;119.0;550.0|,1726.28,tpcds,10
delta,spark,tpcds_q17,38.0;27.0;19.0;64.0;119.0;550.0|,1616.12,tpcds,10
delta,spark,tpcds_q23_b,38.0;27.0;19.0;64.0;119.0;550.0|,1645.94,tpcds,10
delta,spark,tpcds_q11,38.0;27.0;19.0;64.0;119.0;550.0|,1746.52,tpcds,10
delta,spark,tpcds_q_08,38.0;27.0;19.0;64.0;119.0;550.0|,1692.17,tpcds,10
delta,spark,tpcds_q80,38.0;27.0;19.0;64.0;119.0;550.0|,1809.85,tpcds,10
delta,spark,tpcds_q56,38.0;27.0;19.0;64.0;119.0;550.0|,1697.03,tpcds,10
delta,spark,tpcds_q93,38.0;27.0;19.0;64.0;119.0;550.0|,1586.76,tpcds,10
delta,spark,tpcds_q47,38.0;27.0;19.0;64.0;119.0;550.0|,1709.94,tpcds,10
delta,spark,tpcds_q71,38.0;27.0;19.0;64.0;119.0;550.0|,1802.38,tpcds,10
delta,spark,tpcds_q7,38.0;27.0;19.0;64.0;119.0;550.0|,1699.08,tpcds,10
delta,spark,tpcds_q87,38.0;27.0;19.0;64.0;119.0;550.0|,1575.37,tpcds,10
delta,spark,tpcds_q50,38.0;27.0;19.0;64.0;119.0;550.0|,1717.14,tpcds,10
delta,spark,tpcds_q41,38.0;27.0;19.0;64.0;119.0;550.0|,1735.02,tpcds,10
delta,spark,tpcds_q35,38.0;27.0;19.0;64.0;119.0;550.0|,1613.23,tpcds,10
delta,spark,tpcds_q90,38.0;27.0;19.0;64.0;119.0;550.0|,1672.96,tpcds,10
delta,spark,tpcds_q39b,38.0;27.0;19.0;64.0;119.0;550.0|,1810.49,tpcds,10
delta,spark,tpcds_q_05,38.0;27.0;19.0;64.0;119.0;550.0|,1587.63,tpcds,10
delta,spark,tpcds_q39_a,38.0;27.0;19.0;64.0;119.0;550.0|,1586.23,tpcds,10
delta,spark,tpcds_q28,38.0;27.0;19.0;64.0;119.0;550.0|,1649.32,tpcds,10
delta,spark,tpcds_q88,38.0;27.0;19.0;64.0;119.0;550.0|,1597.94,tpcds,10
delta,spark,tpcds_q73,38.0;27.0;19.0;64.0;119.0;550.0|,1802.68,tpcds,10
delta,spark,tpcds_q38,38.0;27.0;19.0;64.0;119.0;550.0|,1614.59,tpcds,10
delta,spark,tpcds_q92,38.0;27.0;19.0;64.0;119.0;550.0|,1529.83,tpcds,10
delta,spark,tpcds_q32,38.0;27.0;19.0;64.0;119.0;550.0|,1673.73,tpcds,10
delta,spark,tpcds_q8,38.0;27.0;19.0;64.0;119.0;550.0|,1766.4,tpcds,10
delta,spark,tpcds_merged,38.0;27.0;19.0;64.0;119.0;550.0|,1841.59,tpcds,10
delta,spark,tpcds_q74,38.0;27.0;19.0;64.0;119.0;550.0|,1567.0,tpcds,10
delta,spark,tpcds_q65,38.0;27.0;19.0;64.0;119.0;550.0|,1774.91,tpcds,10
delta,spark,tpcds_q51,38.0;27.0;19.0;64.0;119.0;550.0|,1595.09,tpcds,10
delta,spark,tpcds_q23,38.0;27.0;19.0;64.0;119.0;550.0|,1585.61,tpcds,10
delta,spark,tpcds_q63,38.0;27.0;19.0;64.0;119.0;550.0|,1815.68,tpcds,10
delta,spark,tpcds_q78,38.0;27.0;19.0;64.0;119.0;550.0|,1620.68,tpcds,10
delta,spark,tpcds_q54,38.0;27.0;19.0;64.0;119.0;550.0|,1532.26,tpcds,10
delta,spark,tpcds_q27,38.0;27.0;19.0;64.0;119.0;550.0|,1793.73,tpcds,10
delta,spark,tpcds_q39,38.0;27.0;19.0;64.0;119.0;550.0|,1611.38,tpcds,10
delta,spark,tpcds_q81,38.0;27.0;19.0;64.0;119.0;550.0|,1814.25,tpcds,10
delta,spark,tpcds_q18,38.0;27.0;19.0;64.0;119.0;550.0|,1684.01,tpcds,10
delta,spark,tpcds_q14a,38.0;27.0;19.0;64.0;119.0;550.0|,1708.04,tpcds,10
delta,spark,tpcds_q23a,38.0;27.0;19.0;64.0;119.0;550.0|,1728.49,tpcds,10
delta,spark,tpcds_q60,38.0;27.0;19.0;64.0;119.0;550.0|,1661.61,tpcds,10
delta,spark,tpcds_q72,38.0;27.0;19.0;64.0;119.0;550.0|,1852.13,tpcds,10
delta,spark,tpcds_q23b,132.0;27.0;27.0;132.0;27.0;27.0|,1134.33,tpcds,10
delta,spark,tpcds_ssb_flat_queries,132.0;27.0;27.0;132.0;27.0;27.0|,1229.27,tpcds,10
delta,spark,tpcds_q31,132.0;27.0;27.0;132.0;27.0;27.0|,1126.8,tpcds,10
delta,spark,tpcds_q16,132.0;27.0;27.0;132.0;27.0;27.0|,1311.64,tpcds,10
delta,spark,tpcds_q49,132.0;27.0;27.0;132.0;27.0;27.0|,1081.95,tpcds,10
delta,spark,tpcds_q57,132.0;27.0;27.0;132.0;27.0;27.0|,1298.65,tpcds,10
delta,spark,tpcds_q76,132.0;27.0;27.0;132.0;27.0;27.0|,1088.27,tpcds,10
delta,spark,tpcds_q95,132.0;27.0;27.0;132.0;27.0;27.0|,1300.55,tpcds,10
delta,spark,tpcds_q86,132.0;27.0;27.0;132.0;27.0;27.0|,1097.06,tpcds,10
delta,spark,tpcds_q5,132.0;27.0;27.0;132.0;27.0;27.0|,1172.01,tpcds,10
delta,spark,tpcds_q39_b,132.0;27.0;27.0;132.0;27.0;27.0|,1257.09,tpcds,10
delta,spark,tpcds_q55,132.0;27.0;27.0;132.0;27.0;27.0|,1176.66,tpcds,10
delta,spark,tpcds_q_13,132.0;27.0;27.0;132.0;27.0;27.0|,1308.66,tpcds,10
delta,spark,tpcds_q58,132.0;27.0;27.0;132.0;27.0;27.0|,1305.4,tpcds,10
delta,spark,tpcds_q_27,132.0;27.0;27.0;132.0;27.0;27.0|,1198.76,tpcds,10
delta,spark,tpcds_q24b,132.0;27.0;27.0;132.0;27.0;27.0|,1160.27,tpcds,10
delta,spark,tpcds_q96,132.0;27.0;27.0;132.0;27.0;27.0|,1149.61,tpcds,10
delta,spark,tpcds_q_20,132.0;27.0;27.0;132.0;27.0;27.0|,1090.97,tpcds,10
delta,spark,tpcds_q89,132.0;27.0;27.0;132.0;27.0;27.0|,1252.68,tpcds,10
delta,spark,tpcds_q14_a,132.0;27.0;27.0;132.0;27.0;27.0|,1200.97,tpcds,10
delta,spark,tpcds_q15,132.0;27.0;27.0;132.0;27.0;27.0|,1152.75,tpcds,10
delta,spark,tpcds_q_06,132.0;27.0;27.0;132.0;27.0;27.0|,1220.52,tpcds,10
delta,spark,tpcds_q48,132.0;27.0;27.0;132.0;27.0;27.0|,1294.75,tpcds,10
delta,spark,tpcds_q4,132.0;27.0;27.0;132.0;27.0;27.0|,1300.68,tpcds,10
delta,spark,tpcds_q97,132.0;27.0;27.0;132.0;27.0;27.0|,1110.03,tpcds,10
delta,spark,tpcds_q24_a,132.0;27.0;27.0;132.0;27.0;27.0|,1287.26,tpcds,10
delta,spark,tpcds_q3,132.0;27.0;27.0;132.0;27.0;27.0|,1157.69,tpcds,10
delta,spark,tpcds_q67,132.0;27.0;27.0;132.0;27.0;27.0|,1255.94,tpcds,10
delta,spark,tpcds_q83,132.0;27.0;27.0;132.0;27.0;27.0|,1098.54,tpcds,10
delta,spark,tpcds_q66,132.0;27.0;27.0;132.0;27.0;27.0|,1074.14,tpcds,10
delta,spark,tpcds_q70,132.0;27.0;27.0;132.0;27.0;27.0|,1148.19,tpcds,10
delta,spark,tpcds_q68,132.0;27.0;27.0;132.0;27.0;27.0|,1175.58,tpcds,10
delta,spark,tpcds_q42,132.0;27.0;27.0;132.0;27.0;27.0|,1082.38,tpcds,10
delta,spark,tpcds_q99,132.0;27.0;27.0;132.0;27.0;27.0|,1248.14,tpcds,10
delta,spark,tpcds_q85,132.0;27.0;27.0;132.0;27.0;27.0|,1258.41,tpcds,10
delta,spark,tpcds_q82,132.0;27.0;27.0;132.0;27.0;27.0|,1252.04,tpcds,10
delta,spark,tpcds_q13,132.0;27.0;27.0;132.0;27.0;27.0|,1250.21,tpcds,10
delta,spark,tpcds_q_01,132.0;27.0;27.0;132.0;27.0;27.0|,1262.28,tpcds,10
delta,spark,tpcds_q94,132.0;27.0;27.0;132.0;27.0;27.0|,1117.28,tpcds,10
delta,spark,tpcds_q_15,132.0;27.0;27.0;132.0;27.0;27.0|,1166.63,tpcds,10
delta,spark,tpcds_q_19,132.0;27.0;27.0;132.0;27.0;27.0|,1075.16,tpcds,10
delta,spark,tpcds_q34,132.0;27.0;27.0;132.0;27.0;27.0|,1173.63,tpcds,10
delta,spark,tpcds_q98,132.0;27.0;27.0;132.0;27.0;27.0|,1077.9,tpcds,10
delta,spark,tpcds_q9,132.0;27.0;27.0;132.0;27.0;27.0|,1098.49,tpcds,10
delta,spark,tpcds_q40,132.0;27.0;27.0;132.0;27.0;27.0|,1136.18,tpcds,10
delta,spark,tpcds_q59,132.0;27.0;27.0;132.0;27.0;27.0|,1231.2,tpcds,10
delta,spark,tpcds_q10,132.0;27.0;27.0;132.0;27.0;27.0|,1121.24,tpcds,10
delta,spark,tpcds_q43,132.0;27.0;27.0;132.0;27.0;27.0|,1271.57,tpcds,10
delta,spark,tpcds_q24,132.0;27.0;27.0;132.0;27.0;27.0|,1222.65,tpcds,10
delta,spark,tpcds_q77,132.0;27.0;27.0;132.0;27.0;27.0|,1290.59,tpcds,10
delta,spark,tpcds_q19,132.0;27.0;27.0;132.0;27.0;27.0|,1245.27,tpcds,10
delta,spark,tpcds_q25,132.0;27.0;27.0;132.0;27.0;27.0|,1286.34,tpcds,10
delta,spark,tpcds_q33,132.0;27.0;27.0;132.0;27.0;27.0|,1105.7,tpcds,10
delta,spark,tpcds_q79,132.0;27.0;27.0;132.0;27.0;27.0|,1148.21,tpcds,10
delta,spark,tpcds_q_25,132.0;27.0;27.0;132.0;27.0;27.0|,1091.02,tpcds,10
delta,spark,tpcds_q37,132.0;27.0;27.0;132.0;27.0;27.0|,1079.4,tpcds,10
delta,spark,tpcds_q1,132.0;27.0;27.0;132.0;27.0;27.0|,1166.48,tpcds,10
delta,spark,tpcds_q21,132.0;27.0;27.0;132.0;27.0;27.0|,1191.0,tpcds,10
delta,spark,tpcds_q64,132.0;27.0;27.0;132.0;27.0;27.0|,1203.58,tpcds,10
delta,spark,tpcds_q2,132.0;27.0;27.0;132.0;27.0;27.0|,1149.92,tpcds,10
delta,spark,tpcds_q_03,132.0;27.0;27.0;132.0;27.0;27.0|,1185.99,tpcds,10
delta,spark,tpcds_q75,132.0;27.0;27.0;132.0;27.0;27.0|,1295.57,tpcds,10
delta,spark,tpcds_q6,132.0;27.0;27.0;132.0;27.0;27.0|,1276.12,tpcds,10
delta,spark,tpcds_q12,132.0;27.0;27.0;132.0;27.0;27.0|,1108.89,tpcds,10
delta,spark,tpcds_q52,132.0;27.0;27.0;132.0;27.0;27.0|,1091.87,tpcds,10
delta,spark,tpcds_q22,132.0;27.0;27.0;132.0;27.0;27.0|,1157.01,tpcds,10
delta,spark,tpcds_q14_b,132.0;27.0;27.0;132.0;27.0;27.0|,1282.44,tpcds,10
delta,spark,tpcds_q24a,132.0;27.0;27.0;132.0;27.0;27.0|,1291.11,tpcds,10
delta,spark,tpcds_q_09,132.0;27.0;27.0;132.0;27.0;27.0|,1139.03,tpcds,10
delta,spark,tpcds_q29,132.0;27.0;27.0;132.0;27.0;27.0|,1287.7,tpcds,10
delta,spark,tpcds_q44,132.0;27.0;27.0;132.0;27.0;27.0|,1258.42,tpcds,10
delta,spark,tpcds_q_04,132.0;27.0;27.0;132.0;27.0;27.0|,1210.23,tpcds,10
delta,spark,tpcds_q24_b,132.0;27.0;27.0;132.0;27.0;27.0|,1156.39,tpcds,10
delta,spark,tpcds_q36,132.0;27.0;27.0;132.0;27.0;27.0|,1250.87,tpcds,10
delta,spark,tpcds_q69,132.0;27.0;27.0;132.0;27.0;27.0|,1275.83,tpcds,10
delta,spark,tpcds_q39a,132.0;27.0;27.0;132.0;27.0;27.0|,1077.04,tpcds,10
delta,spark,tpcds_q26,132.0;27.0;27.0;132.0;27.0;27.0|,1091.9,tpcds,10
delta,spark,tpcds_q_12,132.0;27.0;27.0;132.0;27.0;27.0|,1089.85,tpcds,10
delta,spark,tpcds_q_14,132.0;27.0;27.0;132.0;27.0;27.0|,1294.41,tpcds,10
delta,spark,tpcds_q_16,132.0;27.0;27.0;132.0;27.0;27.0|,1237.62,tpcds,10
delta,spark,tpcds_q14b,132.0;27.0;27.0;132.0;27.0;27.0|,1254.07,tpcds,10
delta,spark,tpcds_q14,132.0;27.0;27.0;132.0;27.0;27.0|,1220.81,tpcds,10
delta,spark,tpcds_q20,132.0;27.0;27.0;132.0;27.0;27.0|,1163.14,tpcds,10
delta,spark,tpcds_q_11,132.0;27.0;27.0;132.0;27.0;27.0|,1114.01,tpcds,10
delta,spark,tpcds_q23_a,132.0;27.0;27.0;132.0;27.0;27.0|,1231.47,tpcds,10
delta,spark,tpcds_q53,132.0;27.0;27.0;132.0;27.0;27.0|,1079.79,tpcds,10
delta,spark,tpcds_q17,132.0;27.0;27.0;132.0;27.0;27.0|,1156.27,tpcds,10
delta,spark,tpcds_q23_b,132.0;27.0;27.0;132.0;27.0;27.0|,1295.63,tpcds,10
delta,spark,tpcds_q11,132.0;27.0;27.0;132.0;27.0;27.0|,1080.96,tpcds,10
delta,spark,tpcds_q_08,132.0;27.0;27.0;132.0;27.0;27.0|,1175.26,tpcds,10
delta,spark,tpcds_q80,132.0;27.0;27.0;132.0;27.0;27.0|,1179.76,tpcds,10
delta,spark,tpcds_q56,132.0;27.0;27.0;132.0;27.0;27.0|,1133.97,tpcds,10
delta,spark,tpcds_q93,132.0;27.0;27.0;132.0;27.0;27.0|,1154.78,tpcds,10
delta,spark,tpcds_q47,132.0;27.0;27.0;132.0;27.0;27.0|,1295.62,tpcds,10
delta,spark,tpcds_q71,132.0;27.0;27.0;132.0;27.0;27.0|,1230.47,tpcds,10
delta,spark,tpcds_q7,132.0;27.0;27.0;132.0;27.0;27.0|,1258.9,tpcds,10
delta,spark,tpcds_q87,132.0;27.0;27.0;132.0;27.0;27.0|,1192.91,tpcds,10
delta,spark,tpcds_q50,132.0;27.0;27.0;132.0;27.0;27.0|,1092.93,tpcds,10
delta,spark,tpcds_q41,132.0;27.0;27.0;132.0;27.0;27.0|,1182.28,tpcds,10
delta,spark,tpcds_q35,132.0;27.0;27.0;132.0;27.0;27.0|,1255.12,tpcds,10
delta,spark,tpcds_q90,132.0;27.0;27.0;132.0;27.0;27.0|,1158.84,tpcds,10
delta,spark,tpcds_q39b,132.0;27.0;27.0;132.0;27.0;27.0|,1249.2,tpcds,10
delta,spark,tpcds_q_05,132.0;27.0;27.0;132.0;27.0;27.0|,1089.44,tpcds,10
delta,spark,tpcds_q39_a,132.0;27.0;27.0;132.0;27.0;27.0|,1208.01,tpcds,10
delta,spark,tpcds_q28,132.0;27.0;27.0;132.0;27.0;27.0|,1264.49,tpcds,10
delta,spark,tpcds_q88,132.0;27.0;27.0;132.0;27.0;27.0|,1205.5,tpcds,10
delta,spark,tpcds_q73,132.0;27.0;27.0;132.0;27.0;27.0|,1113.27,tpcds,10
delta,spark,tpcds_q38,132.0;27.0;27.0;132.0;27.0;27.0|,1253.54,tpcds,10
delta,spark,tpcds_q_26,132.0;27.0;27.0;132.0;27.0;27.0|,1211.85,tpcds,10
delta,spark,tpcds_q92,132.0;27.0;27.0;132.0;27.0;27.0|,1111.07,tpcds,10
delta,spark,tpcds_q32,132.0;27.0;27.0;132.0;27.0;27.0|,1269.52,tpcds,10
delta,spark,tpcds_q8,132.0;27.0;27.0;132.0;27.0;27.0|,1116.62,tpcds,10
