datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,tpcds_q_25,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9211.31,tpcds,10
delta,presto,tpcds_q14,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8012.41,tpcds,10
delta,presto,tpcds_q37,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8705.81,tpcds,10
delta,presto,tpcds_q20,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8016.61,tpcds,10
delta,presto,tpcds_q_11,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8958.34,tpcds,10
delta,presto,tpcds_q21,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7666.79,tpcds,10
delta,presto,tpcds_q_24,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8483.5,tpcds,10
delta,presto,tpcds_q23,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9024.79,tpcds,10
delta,presto,tpcds_q_06,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8322.47,tpcds,10
delta,presto,tpcds_q_17,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9050.32,tpcds,10
delta,presto,tpcds_q_08,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8841.76,tpcds,10
delta,presto,tpcds_q_03,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9114.29,tpcds,10
delta,presto,tpcds_q39,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8920.35,tpcds,10
delta,presto,tpcds_q80,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7700.13,tpcds,10
delta,presto,tpcds_q14a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9118.09,tpcds,10
delta,presto,tpcds_q12,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8314.18,tpcds,10
delta,presto,tpcds_q_02,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8873.8,tpcds,10
delta,presto,tpcds_q_07,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9058.11,tpcds,10
delta,presto,tpcds_q23a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8716.98,tpcds,10
delta,presto,tpcds_q_23,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,9147.53,tpcds,10
delta,presto,tpcds_q99,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8054.55,tpcds,10
delta,presto,tpcds_q24a,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7898.34,tpcds,10
delta,presto,tpcds_q82,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,7875.58,tpcds,10
delta,presto,tpcds_q_22,0.8519355876882;0.1518803517774;595.0;4.0;43|1980.0MB;983.0MB;91.0;109051904.0,8968.94,tpcds,10
delta,presto,tpcds_q_01,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28901.86,tpcds,10
delta,presto,tpcds_q23b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33426.89,tpcds,10
delta,presto,tpcds_ssb_flat_queries,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30094.05,tpcds,10
delta,presto,tpcds_q94,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29150.77,tpcds,10
delta,presto,tpcds_q_04,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28467.38,tpcds,10
delta,presto,tpcds_q16,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32757.46,tpcds,10
delta,presto,tpcds_q39b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28756.04,tpcds,10
delta,presto,tpcds_q_15,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29488.7,tpcds,10
delta,presto,tpcds_q_09,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30506.68,tpcds,10
delta,presto,tpcds_q62,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33809.91,tpcds,10
delta,presto,tpcds_q_19,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33421.09,tpcds,10
delta,presto,tpcds_q_05,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,27802.13,tpcds,10
delta,presto,tpcds_q98,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29141.0,tpcds,10
delta,presto,tpcds_q_18,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31242.38,tpcds,10
delta,presto,tpcds_q95,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32344.58,tpcds,10
delta,presto,tpcds_q5,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32435.91,tpcds,10
delta,presto,tpcds_q40,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29775.4,tpcds,10
delta,presto,tpcds_q_13,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28144.84,tpcds,10
delta,presto,tpcds_q39a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33205.7,tpcds,10
delta,presto,tpcds_q_26,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31569.2,tpcds,10
delta,presto,tpcds_q24,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31550.48,tpcds,10
delta,presto,tpcds_q50,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33857.75,tpcds,10
delta,presto,tpcds_q_27,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29775.11,tpcds,10
delta,presto,tpcds_q77,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32082.0,tpcds,10
delta,presto,tpcds_q_12,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29120.58,tpcds,10
delta,presto,tpcds_q92,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31500.88,tpcds,10
delta,presto,tpcds_q_14,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28554.31,tpcds,10
delta,presto,tpcds_q24b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32093.31,tpcds,10
delta,presto,tpcds_q32,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33886.54,tpcds,10
delta,presto,tpcds_q_21,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30813.1,tpcds,10
delta,presto,tpcds_q_20,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31107.22,tpcds,10
delta,presto,tpcds_q_16,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28306.16,tpcds,10
delta,presto,tpcds_q14b,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33291.05,tpcds,10
delta,presto,tpcds_merged,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28496.63,tpcds,10
delta,presto,tpcds_q_10,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30161.2,tpcds,10
delta,presto,tpcds_q_25,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29917.11,tpcds,10
delta,presto,tpcds_q14,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28063.96,tpcds,10
delta,presto,tpcds_q37,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33785.54,tpcds,10
delta,presto,tpcds_q20,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31244.79,tpcds,10
delta,presto,tpcds_q_11,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30418.05,tpcds,10
delta,presto,tpcds_q21,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28543.32,tpcds,10
delta,presto,tpcds_q_24,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30425.51,tpcds,10
delta,presto,tpcds_q23,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30359.69,tpcds,10
delta,presto,tpcds_q_06,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30207.59,tpcds,10
delta,presto,tpcds_q_17,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29812.61,tpcds,10
delta,presto,tpcds_q_08,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,28828.46,tpcds,10
delta,presto,tpcds_q_03,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33094.85,tpcds,10
delta,presto,tpcds_q39,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31181.56,tpcds,10
delta,presto,tpcds_q80,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29643.5,tpcds,10
delta,presto,tpcds_q14a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,33799.68,tpcds,10
delta,presto,tpcds_q12,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31398.45,tpcds,10
delta,presto,tpcds_q_02,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29403.16,tpcds,10
delta,presto,tpcds_q_07,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32390.78,tpcds,10
delta,presto,tpcds_q23a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31387.79,tpcds,10
delta,presto,tpcds_q_23,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,27913.61,tpcds,10
delta,presto,tpcds_q99,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,32229.51,tpcds,10
delta,presto,tpcds_q24a,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,30889.68,tpcds,10
delta,presto,tpcds_q82,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,31139.39,tpcds,10
delta,presto,tpcds_q_22,0.5070057451761;0.1416419186938;513.0;1.0;40|3460.0MB;907.0MB;281.0;46137344.0,29628.87,tpcds,10
delta,presto,tpcds_q_01,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6101.93,tpcds,10
delta,presto,tpcds_q23b,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7112.04,tpcds,10
delta,presto,tpcds_ssb_flat_queries,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7444.78,tpcds,10
delta,presto,tpcds_q94,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7119.3,tpcds,10
delta,presto,tpcds_q_04,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7245.26,tpcds,10
delta,presto,tpcds_q16,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6127.55,tpcds,10
delta,presto,tpcds_q39b,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6158.58,tpcds,10
delta,presto,tpcds_q_15,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6112.01,tpcds,10
delta,presto,tpcds_q_09,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7066.9,tpcds,10
delta,presto,tpcds_q62,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6238.11,tpcds,10
delta,presto,tpcds_q_19,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7398.86,tpcds,10
delta,presto,tpcds_q_05,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7242.49,tpcds,10
delta,presto,tpcds_q98,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6904.49,tpcds,10
delta,presto,tpcds_q_18,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6322.97,tpcds,10
delta,presto,tpcds_q95,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7143.84,tpcds,10
delta,presto,tpcds_q5,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7323.36,tpcds,10
delta,presto,tpcds_q40,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7150.59,tpcds,10
delta,presto,tpcds_q_13,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7378.08,tpcds,10
delta,presto,tpcds_q39a,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7293.54,tpcds,10
delta,presto,tpcds_q_26,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6420.94,tpcds,10
delta,presto,tpcds_q24,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6142.29,tpcds,10
delta,presto,tpcds_q50,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6449.19,tpcds,10
delta,presto,tpcds_q_27,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6873.86,tpcds,10
delta,presto,tpcds_q77,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6145.03,tpcds,10
delta,presto,tpcds_q_12,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6403.29,tpcds,10
delta,presto,tpcds_q92,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7316.09,tpcds,10
delta,presto,tpcds_q_14,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6570.41,tpcds,10
delta,presto,tpcds_q24b,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6358.92,tpcds,10
delta,presto,tpcds_q32,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6377.7,tpcds,10
delta,presto,tpcds_q_21,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6107.04,tpcds,10
delta,presto,tpcds_q_20,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6325.5,tpcds,10
delta,presto,tpcds_q_16,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6582.64,tpcds,10
delta,presto,tpcds_q14b,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6153.35,tpcds,10
delta,presto,tpcds_merged,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7195.25,tpcds,10
delta,presto,tpcds_q_10,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7325.73,tpcds,10
delta,presto,tpcds_q_25,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7189.53,tpcds,10
delta,presto,tpcds_q14,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6564.39,tpcds,10
delta,presto,tpcds_q37,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7417.28,tpcds,10
delta,presto,tpcds_q20,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6251.99,tpcds,10
delta,presto,tpcds_q_11,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7297.09,tpcds,10
delta,presto,tpcds_q21,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6404.74,tpcds,10
delta,presto,tpcds_q_24,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6555.7,tpcds,10
delta,presto,tpcds_q23,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6543.39,tpcds,10
delta,presto,tpcds_q_06,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7071.02,tpcds,10
delta,presto,tpcds_q_17,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7314.34,tpcds,10
delta,presto,tpcds_q_08,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6404.46,tpcds,10
delta,presto,tpcds_q_03,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6646.74,tpcds,10
delta,presto,tpcds_q39,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6781.54,tpcds,10
delta,presto,tpcds_q80,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6849.42,tpcds,10
delta,presto,tpcds_q14a,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6857.38,tpcds,10
delta,presto,tpcds_q12,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7040.17,tpcds,10
delta,presto,tpcds_q_02,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6380.22,tpcds,10
delta,presto,tpcds_q_07,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6360.56,tpcds,10
delta,presto,tpcds_q23a,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7149.42,tpcds,10
delta,presto,tpcds_q_23,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6359.35,tpcds,10
delta,presto,tpcds_q99,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6317.95,tpcds,10
delta,presto,tpcds_q24a,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,7249.75,tpcds,10
delta,presto,tpcds_q82,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6632.23,tpcds,10
delta,presto,tpcds_q_22,0.5014977596935;0.1301978535739;486.0;4.0;37|3130.0MB;29.0MB;581.0;76546048.0,6319.32,tpcds,10
delta,presto,tpcds_q_01,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5800.33,tpcds,10
delta,presto,tpcds_q23b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5306.43,tpcds,10
delta,presto,tpcds_ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5930.6,tpcds,10
delta,presto,tpcds_q94,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5706.22,tpcds,10
delta,presto,tpcds_q_04,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6176.91,tpcds,10
delta,presto,tpcds_q16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5931.73,tpcds,10
delta,presto,tpcds_q39b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6057.4,tpcds,10
delta,presto,tpcds_q_15,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5442.06,tpcds,10
delta,presto,tpcds_q_09,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6277.02,tpcds,10
delta,presto,tpcds_q62,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6226.4,tpcds,10
delta,presto,tpcds_q_19,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6184.02,tpcds,10
delta,presto,tpcds_q_05,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5404.41,tpcds,10
delta,presto,tpcds_q98,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6333.59,tpcds,10
delta,presto,tpcds_q_18,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5365.64,tpcds,10
delta,presto,tpcds_q95,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6216.3,tpcds,10
delta,presto,tpcds_q5,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6182.49,tpcds,10
delta,presto,tpcds_q40,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5760.38,tpcds,10
delta,presto,tpcds_q_13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6366.52,tpcds,10
delta,presto,tpcds_q39a,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6018.1,tpcds,10
delta,presto,tpcds_q_26,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6021.7,tpcds,10
delta,presto,tpcds_q24,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6417.97,tpcds,10
delta,presto,tpcds_q50,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5436.71,tpcds,10
delta,presto,tpcds_q_27,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5583.67,tpcds,10
delta,presto,tpcds_q77,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5882.34,tpcds,10
delta,presto,tpcds_q_12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5531.12,tpcds,10
delta,presto,tpcds_q92,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5864.33,tpcds,10
delta,presto,tpcds_q_14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5661.68,tpcds,10
delta,presto,tpcds_q24b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5735.51,tpcds,10
delta,presto,tpcds_q32,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5486.34,tpcds,10
delta,presto,tpcds_q_21,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6365.04,tpcds,10
delta,presto,tpcds_q_20,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5749.91,tpcds,10
delta,presto,tpcds_q_16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5998.76,tpcds,10
delta,presto,tpcds_q14b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6318.59,tpcds,10
delta,presto,tpcds_merged,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6052.46,tpcds,10
delta,presto,tpcds_q_10,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5964.68,tpcds,10
delta,presto,tpcds_q_25,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6359.47,tpcds,10
delta,presto,tpcds_q14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5700.42,tpcds,10
delta,presto,tpcds_q37,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6458.71,tpcds,10
delta,presto,tpcds_q20,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5413.03,tpcds,10
delta,presto,tpcds_q_11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5453.83,tpcds,10
delta,presto,tpcds_q21,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5763.56,tpcds,10
delta,presto,tpcds_q_24,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5387.4,tpcds,10
delta,presto,tpcds_q23,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5567.6,tpcds,10
