datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,tpcds_q24a,8.0;12.0;553.0;132.0;27.0;27.0,145682.85,tpcds,10
iceberg,spark,tpcds_q_21,8.0;12.0;553.0;132.0;27.0;27.0,131072.91,tpcds,10
iceberg,spark,tpcds_q14_b,8.0;12.0;553.0;132.0;27.0;27.0,150814.09,tpcds,10
iceberg,spark,tpcds_q_09,8.0;12.0;553.0;132.0;27.0;27.0,145428.46,tpcds,10
iceberg,spark,tpcds_q29,8.0;12.0;553.0;132.0;27.0;27.0,132089.56,tpcds,10
iceberg,spark,tpcds_q_04,8.0;12.0;553.0;132.0;27.0;27.0,146548.45,tpcds,10
iceberg,spark,tpcds_q24_b,8.0;12.0;553.0;132.0;27.0;27.0,124868.42,tpcds,10
iceberg,spark,tpcds_q36,8.0;12.0;553.0;132.0;27.0;27.0,125538.06,tpcds,10
iceberg,spark,tpcds_q39a,8.0;12.0;553.0;132.0;27.0;27.0,133563.82,tpcds,10
iceberg,spark,tpcds_q26,8.0;12.0;553.0;132.0;27.0;27.0,147351.92,tpcds,10
iceberg,spark,tpcds_q_12,8.0;12.0;553.0;132.0;27.0;27.0,127467.13,tpcds,10
iceberg,spark,tpcds_q_14,8.0;12.0;553.0;132.0;27.0;27.0,143738.48,tpcds,10
iceberg,spark,tpcds_q_16,8.0;12.0;553.0;132.0;27.0;27.0,130507.32,tpcds,10
iceberg,spark,tpcds_q14b,8.0;12.0;553.0;132.0;27.0;27.0,151751.06,tpcds,10
iceberg,spark,tpcds_q14,8.0;12.0;553.0;132.0;27.0;27.0,150312.57,tpcds,10
iceberg,spark,tpcds_q20,8.0;12.0;553.0;132.0;27.0;27.0,127489.99,tpcds,10
iceberg,spark,tpcds_q_11,8.0;12.0;553.0;132.0;27.0;27.0,130800.02,tpcds,10
iceberg,spark,tpcds_q23_a,8.0;12.0;553.0;132.0;27.0;27.0,143275.16,tpcds,10
iceberg,spark,tpcds_q_24,8.0;12.0;553.0;132.0;27.0;27.0,142346.71,tpcds,10
iceberg,spark,tpcds_q17,8.0;12.0;553.0;132.0;27.0;27.0,145172.81,tpcds,10
iceberg,spark,tpcds_q23_b,8.0;12.0;553.0;132.0;27.0;27.0,146472.16,tpcds,10
iceberg,spark,tpcds_q11,8.0;12.0;553.0;132.0;27.0;27.0,142124.34,tpcds,10
iceberg,spark,tpcds_q_08,8.0;12.0;553.0;132.0;27.0;27.0,145562.79,tpcds,10
iceberg,spark,tpcds_q41,8.0;12.0;553.0;132.0;27.0;27.0,124933.01,tpcds,10
iceberg,spark,tpcds_q35,8.0;12.0;553.0;132.0;27.0;27.0,138348.28,tpcds,10
iceberg,spark,tpcds_q39b,8.0;12.0;553.0;132.0;27.0;27.0,141179.71,tpcds,10
iceberg,spark,tpcds_q_05,8.0;12.0;553.0;132.0;27.0;27.0,143542.19,tpcds,10
iceberg,spark,tpcds_q39_a,8.0;12.0;553.0;132.0;27.0;27.0,142297.07,tpcds,10
iceberg,spark,tpcds_q28,8.0;12.0;553.0;132.0;27.0;27.0,139432.68,tpcds,10
iceberg,spark,tpcds_q_18,8.0;12.0;553.0;132.0;27.0;27.0,140570.01,tpcds,10
iceberg,spark,tpcds_q38,8.0;12.0;553.0;132.0;27.0;27.0,143557.68,tpcds,10
iceberg,spark,tpcds_q_26,8.0;12.0;553.0;132.0;27.0;27.0,133498.79,tpcds,10
iceberg,spark,tpcds_q32,8.0;12.0;553.0;132.0;27.0;27.0,145307.43,tpcds,10
iceberg,spark,tpcds_q_10,8.0;12.0;553.0;132.0;27.0;27.0,126085.77,tpcds,10
iceberg,spark,tpcds_merged,8.0;12.0;553.0;132.0;27.0;27.0,140039.07,tpcds,10
iceberg,spark,tpcds_q23,8.0;12.0;553.0;132.0;27.0;27.0,145813.32,tpcds,10
iceberg,spark,tpcds_q_17,8.0;12.0;553.0;132.0;27.0;27.0,130901.26,tpcds,10
iceberg,spark,tpcds_q27,8.0;12.0;553.0;132.0;27.0;27.0,124983.1,tpcds,10
iceberg,spark,tpcds_q39,8.0;12.0;553.0;132.0;27.0;27.0,127552.35,tpcds,10
iceberg,spark,tpcds_q18,8.0;12.0;553.0;132.0;27.0;27.0,143258.05,tpcds,10
iceberg,spark,tpcds_q14a,8.0;12.0;553.0;132.0;27.0;27.0,142159.28,tpcds,10
iceberg,spark,tpcds_q_07,8.0;12.0;553.0;132.0;27.0;27.0,151377.52,tpcds,10
iceberg,spark,tpcds_q23a,8.0;12.0;553.0;132.0;27.0;27.0,142290.18,tpcds,10
iceberg,spark,tpcds_q_23,8.0;12.0;553.0;132.0;27.0;27.0,138129.18,tpcds,10
iceberg,spark,tpcds_q72,8.0;12.0;553.0;132.0;27.0;27.0,147802.88,tpcds,10
iceberg,spark,tpcds_q_01,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,134278.0,tpcds,10
iceberg,spark,tpcds_q_04,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,135043.36,tpcds,10
iceberg,spark,tpcds_ssb_flat_queries,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,133780.92,tpcds,10
iceberg,spark,tpcds_q24_b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,155388.96,tpcds,10
iceberg,spark,tpcds_q_05,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,150971.53,tpcds,10
iceberg,spark,tpcds_q_15,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,151729.87,tpcds,10
iceberg,spark,tpcds_q_19,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,140746.33,tpcds,10
iceberg,spark,tpcds_q39_a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,139704.54,tpcds,10
iceberg,spark,tpcds_q_18,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,144547.23,tpcds,10
iceberg,spark,tpcds_q39_b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,128442.37,tpcds,10
iceberg,spark,tpcds_q_13,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,146299.82,tpcds,10
iceberg,spark,tpcds_q_26,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,141685.77,tpcds,10
iceberg,spark,tpcds_q14_b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,137671.63,tpcds,10
iceberg,spark,tpcds_q_27,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,151150.58,tpcds,10
iceberg,spark,tpcds_q_12,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,137744.18,tpcds,10
iceberg,spark,tpcds_q_14,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,134305.61,tpcds,10
iceberg,spark,tpcds_q_16,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,146325.52,tpcds,10
iceberg,spark,tpcds_q_20,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,151310.09,tpcds,10
iceberg,spark,tpcds_merged,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,141168.09,tpcds,10
iceberg,spark,tpcds_q14b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,151901.11,tpcds,10
iceberg,spark,tpcds_q_10,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,128848.93,tpcds,10
iceberg,spark,tpcds_q14_a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,155325.5,tpcds,10
iceberg,spark,tpcds_q_25,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,149990.96,tpcds,10
iceberg,spark,tpcds_q14,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,133536.48,tpcds,10
iceberg,spark,tpcds_q_11,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,127992.35,tpcds,10
iceberg,spark,tpcds_q23_a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,153298.7,tpcds,10
iceberg,spark,tpcds_q_24,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,130740.94,tpcds,10
iceberg,spark,tpcds_q_06,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,136743.19,tpcds,10
iceberg,spark,tpcds_q_22,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,138736.04,tpcds,10
iceberg,spark,tpcds_q_17,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,143678.09,tpcds,10
iceberg,spark,tpcds_q23_b,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,140148.39,tpcds,10
iceberg,spark,tpcds_q_08,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,145716.58,tpcds,10
iceberg,spark,tpcds_q24_a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,148364.73,tpcds,10
iceberg,spark,tpcds_q_03,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,137621.15,tpcds,10
iceberg,spark,tpcds_q14a,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,143461.71,tpcds,10
iceberg,spark,tpcds_q_02,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,136745.35,tpcds,10
iceberg,spark,tpcds_q_07,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,149783.6,tpcds,10
iceberg,spark,tpcds_q_23,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,154039.35,tpcds,10
iceberg,spark,tpcds_q_21,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,128388.01,tpcds,10
iceberg,spark,tpcds_q_09,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,137384.11,tpcds,10
iceberg,spark,tpcds_q72,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,153575.28,tpcds,10
iceberg,spark,tpcds_ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,149374.24,tpcds,10
iceberg,spark,tpcds_q49,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,146621.83,tpcds,10
iceberg,spark,tpcds_q57,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,153025.48,tpcds,10
iceberg,spark,tpcds_q76,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,167889.21,tpcds,10
iceberg,spark,tpcds_q95,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,156995.5,tpcds,10
iceberg,spark,tpcds_q5,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160679.33,tpcds,10
iceberg,spark,tpcds_q86,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,157193.14,tpcds,10
iceberg,spark,tpcds_q55,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,151054.07,tpcds,10
iceberg,spark,tpcds_q_13,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,172667.29,tpcds,10
iceberg,spark,tpcds_q39_b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,163898.39,tpcds,10
iceberg,spark,tpcds_q58,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173083.81,tpcds,10
iceberg,spark,tpcds_q_27,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,153703.43,tpcds,10
iceberg,spark,tpcds_q96,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,158133.49,tpcds,10
iceberg,spark,tpcds_q_20,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,164856.44,tpcds,10
iceberg,spark,tpcds_q89,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,147359.03,tpcds,10
iceberg,spark,tpcds_q14_a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,155575.26,tpcds,10
iceberg,spark,tpcds_q_06,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,153105.97,tpcds,10
iceberg,spark,tpcds_q48,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,170540.05,tpcds,10
iceberg,spark,tpcds_q97,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,167604.73,tpcds,10
iceberg,spark,tpcds_q24_a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,174063.29,tpcds,10
iceberg,spark,tpcds_q67,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,164882.44,tpcds,10
iceberg,spark,tpcds_q83,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,174321.51,tpcds,10
iceberg,spark,tpcds_q66,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,156695.61,tpcds,10
iceberg,spark,tpcds_q70,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,168202.26,tpcds,10
iceberg,spark,tpcds_q_02,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160919.23,tpcds,10
iceberg,spark,tpcds_q68,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173090.26,tpcds,10
iceberg,spark,tpcds_q42,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,164084.92,tpcds,10
iceberg,spark,tpcds_q99,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160846.13,tpcds,10
iceberg,spark,tpcds_q85,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,161559.38,tpcds,10
iceberg,spark,tpcds_q82,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,168074.94,tpcds,10
iceberg,spark,tpcds_q_22,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,165520.34,tpcds,10
iceberg,spark,tpcds_q_01,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,157097.63,tpcds,10
iceberg,spark,tpcds_q94,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,170108.65,tpcds,10
iceberg,spark,tpcds_q_15,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,147315.52,tpcds,10
iceberg,spark,tpcds_q_19,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,148397.61,tpcds,10
iceberg,spark,tpcds_q98,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,175275.97,tpcds,10
iceberg,spark,tpcds_q9,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,170834.8,tpcds,10
iceberg,spark,tpcds_q40,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,159235.51,tpcds,10
iceberg,spark,tpcds_q59,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,163158.91,tpcds,10
iceberg,spark,tpcds_q43,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,163804.41,tpcds,10
iceberg,spark,tpcds_q77,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,172649.1,tpcds,10
iceberg,spark,tpcds_q79,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,149225.25,tpcds,10
iceberg,spark,tpcds_q_25,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,170973.43,tpcds,10
iceberg,spark,tpcds_q64,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,149599.89,tpcds,10
iceberg,spark,tpcds_q_03,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,152207.39,tpcds,10
iceberg,spark,tpcds_q75,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,147067.72,tpcds,10
iceberg,spark,tpcds_q6,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,155029.35,tpcds,10
iceberg,spark,tpcds_q52,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160060.39,tpcds,10
iceberg,spark,tpcds_q_21,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,148855.54,tpcds,10
iceberg,spark,tpcds_q14_b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,144531.64,tpcds,10
iceberg,spark,tpcds_q_09,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,166611.87,tpcds,10
iceberg,spark,tpcds_q44,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,171205.59,tpcds,10
iceberg,spark,tpcds_q_04,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,161121.59,tpcds,10
iceberg,spark,tpcds_q24_b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,155501.57,tpcds,10
iceberg,spark,tpcds_q69,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,168747.83,tpcds,10
iceberg,spark,tpcds_q61,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,158226.52,tpcds,10
iceberg,spark,tpcds_q_12,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,158088.46,tpcds,10
iceberg,spark,tpcds_q_14,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,166577.7,tpcds,10
iceberg,spark,tpcds_q_16,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,166906.33,tpcds,10
iceberg,spark,tpcds_q91,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,175210.05,tpcds,10
iceberg,spark,tpcds_q14b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,152842.65,tpcds,10
iceberg,spark,tpcds_q14,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,150540.12,tpcds,10
iceberg,spark,tpcds_q_11,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,169854.98,tpcds,10
iceberg,spark,tpcds_q23_a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160405.78,tpcds,10
iceberg,spark,tpcds_q_24,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,167198.08,tpcds,10
iceberg,spark,tpcds_q53,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,150512.81,tpcds,10
iceberg,spark,tpcds_q23_b,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,150927.6,tpcds,10
iceberg,spark,tpcds_q_08,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,165341.51,tpcds,10
iceberg,spark,tpcds_q80,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,151921.89,tpcds,10
iceberg,spark,tpcds_q56,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160189.72,tpcds,10
iceberg,spark,tpcds_q93,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,152623.54,tpcds,10
iceberg,spark,tpcds_q47,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173612.3,tpcds,10
iceberg,spark,tpcds_q7,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,147707.21,tpcds,10
iceberg,spark,tpcds_q71,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173217.11,tpcds,10
iceberg,spark,tpcds_q87,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,167648.69,tpcds,10
iceberg,spark,tpcds_q50,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,144838.41,tpcds,10
iceberg,spark,tpcds_q41,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,152567.37,tpcds,10
iceberg,spark,tpcds_q90,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,145570.99,tpcds,10
iceberg,spark,tpcds_q62,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,163523.29,tpcds,10
iceberg,spark,tpcds_q_05,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173232.9,tpcds,10
iceberg,spark,tpcds_q39_a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,152832.96,tpcds,10
iceberg,spark,tpcds_q_18,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,156322.8,tpcds,10
iceberg,spark,tpcds_q88,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160771.09,tpcds,10
iceberg,spark,tpcds_q73,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,146560.35,tpcds,10
iceberg,spark,tpcds_q_26,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,167214.67,tpcds,10
iceberg,spark,tpcds_q92,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,153686.37,tpcds,10
iceberg,spark,tpcds_q46,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,155448.46,tpcds,10
iceberg,spark,tpcds_q8,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,175837.99,tpcds,10
iceberg,spark,tpcds_merged,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,165725.22,tpcds,10
iceberg,spark,tpcds_q_10,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,176442.8,tpcds,10
iceberg,spark,tpcds_q74,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,148821.46,tpcds,10
iceberg,spark,tpcds_q65,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,175251.2,tpcds,10
iceberg,spark,tpcds_q51,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,169933.01,tpcds,10
iceberg,spark,tpcds_q63,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,151719.71,tpcds,10
iceberg,spark,tpcds_q78,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,172382.85,tpcds,10
iceberg,spark,tpcds_q54,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,165034.56,tpcds,10
iceberg,spark,tpcds_q_17,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,173573.08,tpcds,10
iceberg,spark,tpcds_q84,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,172177.79,tpcds,10
iceberg,spark,tpcds_q81,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,162905.63,tpcds,10
iceberg,spark,tpcds_q45,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,155978.6,tpcds,10
iceberg,spark,tpcds_q14a,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,171692.12,tpcds,10
iceberg,spark,tpcds_q_07,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,166411.02,tpcds,10
iceberg,spark,tpcds_q_23,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,160241.78,tpcds,10
iceberg,spark,tpcds_q60,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,163968.75,tpcds,10
iceberg,spark,tpcds_q72,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,175524.22,tpcds,10
iceberg,spark,tpcds_q23b,8.0;12.0;553.0;132.0;27.0;27.0|,141408.31,tpcds,10
iceberg,spark,tpcds_ssb_flat_queries,8.0;12.0;553.0;132.0;27.0;27.0|,135552.02,tpcds,10
iceberg,spark,tpcds_q31,8.0;12.0;553.0;132.0;27.0;27.0|,143195.09,tpcds,10
iceberg,spark,tpcds_q16,8.0;12.0;553.0;132.0;27.0;27.0|,129647.28,tpcds,10
iceberg,spark,tpcds_q_13,8.0;12.0;553.0;132.0;27.0;27.0|,130442.55,tpcds,10
iceberg,spark,tpcds_q39_b,8.0;12.0;553.0;132.0;27.0;27.0|,140801.73,tpcds,10
iceberg,spark,tpcds_q_27,8.0;12.0;553.0;132.0;27.0;27.0|,137170.5,tpcds,10
iceberg,spark,tpcds_q24b,8.0;12.0;553.0;132.0;27.0;27.0|,130765.73,tpcds,10
iceberg,spark,tpcds_q_20,8.0;12.0;553.0;132.0;27.0;27.0|,144586.62,tpcds,10
iceberg,spark,tpcds_q14_a,8.0;12.0;553.0;132.0;27.0;27.0|,127360.38,tpcds,10
iceberg,spark,tpcds_q15,8.0;12.0;553.0;132.0;27.0;27.0|,151210.96,tpcds,10
iceberg,spark,tpcds_q_06,8.0;12.0;553.0;132.0;27.0;27.0|,146337.03,tpcds,10
iceberg,spark,tpcds_q4,8.0;12.0;553.0;132.0;27.0;27.0|,126582.24,tpcds,10
iceberg,spark,tpcds_q24_a,8.0;12.0;553.0;132.0;27.0;27.0|,140747.02,tpcds,10
iceberg,spark,tpcds_q3,8.0;12.0;553.0;132.0;27.0;27.0|,126959.5,tpcds,10
iceberg,spark,tpcds_q_02,8.0;12.0;553.0;132.0;27.0;27.0|,133481.89,tpcds,10
iceberg,spark,tpcds_q_22,8.0;12.0;553.0;132.0;27.0;27.0|,127427.74,tpcds,10
iceberg,spark,tpcds_q13,8.0;12.0;553.0;132.0;27.0;27.0|,149196.58,tpcds,10
iceberg,spark,tpcds_q_01,8.0;12.0;553.0;132.0;27.0;27.0|,126643.42,tpcds,10
iceberg,spark,tpcds_q_15,8.0;12.0;553.0;132.0;27.0;27.0|,142757.5,tpcds,10
iceberg,spark,tpcds_q_19,8.0;12.0;553.0;132.0;27.0;27.0|,126008.57,tpcds,10
iceberg,spark,tpcds_q34,8.0;12.0;553.0;132.0;27.0;27.0|,125417.56,tpcds,10
iceberg,spark,tpcds_q10,8.0;12.0;553.0;132.0;27.0;27.0|,133691.05,tpcds,10
iceberg,spark,tpcds_q24,8.0;12.0;553.0;132.0;27.0;27.0|,134931.07,tpcds,10
iceberg,spark,tpcds_q19,8.0;12.0;553.0;132.0;27.0;27.0|,145785.11,tpcds,10
iceberg,spark,tpcds_q25,8.0;12.0;553.0;132.0;27.0;27.0|,125832.08,tpcds,10
iceberg,spark,tpcds_q33,8.0;12.0;553.0;132.0;27.0;27.0|,148651.35,tpcds,10
iceberg,spark,tpcds_q_25,8.0;12.0;553.0;132.0;27.0;27.0|,135818.52,tpcds,10
iceberg,spark,tpcds_q37,8.0;12.0;553.0;132.0;27.0;27.0|,140574.7,tpcds,10
iceberg,spark,tpcds_q1,8.0;12.0;553.0;132.0;27.0;27.0|,151038.85,tpcds,10
iceberg,spark,tpcds_q21,8.0;12.0;553.0;132.0;27.0;27.0|,147649.81,tpcds,10
iceberg,spark,tpcds_q2,8.0;12.0;553.0;132.0;27.0;27.0|,147102.1,tpcds,10
iceberg,spark,tpcds_q_03,8.0;12.0;553.0;132.0;27.0;27.0|,144304.34,tpcds,10
iceberg,spark,tpcds_q12,8.0;12.0;553.0;132.0;27.0;27.0|,148883.98,tpcds,10
iceberg,spark,tpcds_q22,8.0;12.0;553.0;132.0;27.0;27.0|,129325.96,tpcds,10
iceberg,spark,tpcds_q24a,8.0;12.0;553.0;132.0;27.0;27.0|,128464.9,tpcds,10
iceberg,spark,tpcds_q_21,8.0;12.0;553.0;132.0;27.0;27.0|,144797.74,tpcds,10
iceberg,spark,tpcds_q14_b,8.0;12.0;553.0;132.0;27.0;27.0|,129625.82,tpcds,10
iceberg,spark,tpcds_q_09,8.0;12.0;553.0;132.0;27.0;27.0|,148309.28,tpcds,10
iceberg,spark,tpcds_q29,8.0;12.0;553.0;132.0;27.0;27.0|,149700.6,tpcds,10
iceberg,spark,tpcds_q_04,8.0;12.0;553.0;132.0;27.0;27.0|,140047.04,tpcds,10
iceberg,spark,tpcds_q24_b,8.0;12.0;553.0;132.0;27.0;27.0|,146350.23,tpcds,10
iceberg,spark,tpcds_q36,8.0;12.0;553.0;132.0;27.0;27.0|,139105.77,tpcds,10
iceberg,spark,tpcds_q39a,8.0;12.0;553.0;132.0;27.0;27.0|,133513.31,tpcds,10
iceberg,spark,tpcds_q26,8.0;12.0;553.0;132.0;27.0;27.0|,144094.07,tpcds,10
iceberg,spark,tpcds_q_12,8.0;12.0;553.0;132.0;27.0;27.0|,146903.42,tpcds,10
iceberg,spark,tpcds_q_14,8.0;12.0;553.0;132.0;27.0;27.0|,126244.2,tpcds,10
iceberg,spark,tpcds_q_16,8.0;12.0;553.0;132.0;27.0;27.0|,145873.52,tpcds,10
iceberg,spark,tpcds_q14b,8.0;12.0;553.0;132.0;27.0;27.0|,145762.59,tpcds,10
iceberg,spark,tpcds_q14,8.0;12.0;553.0;132.0;27.0;27.0|,140540.06,tpcds,10
iceberg,spark,tpcds_q20,8.0;12.0;553.0;132.0;27.0;27.0|,130341.32,tpcds,10
iceberg,spark,tpcds_q_11,8.0;12.0;553.0;132.0;27.0;27.0|,147613.28,tpcds,10
iceberg,spark,tpcds_q23_a,8.0;12.0;553.0;132.0;27.0;27.0|,127506.64,tpcds,10
iceberg,spark,tpcds_q_24,8.0;12.0;553.0;132.0;27.0;27.0|,137896.16,tpcds,10
iceberg,spark,tpcds_q17,8.0;12.0;553.0;132.0;27.0;27.0|,151850.22,tpcds,10
iceberg,spark,tpcds_q23_b,8.0;12.0;553.0;132.0;27.0;27.0|,151600.02,tpcds,10
