datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpcds_q34,0.626732327192;0.3159100175413;290.0;2.0;18|,2214.21,tpcds,10
iceberg,presto,tpcds_q98,0.626732327192;0.3159100175413;290.0;2.0;18|,1999.97,tpcds,10
iceberg,presto,tpcds_q9,0.626732327192;0.3159100175413;290.0;2.0;18|,1922.25,tpcds,10
iceberg,presto,tpcds_q40,0.626732327192;0.3159100175413;290.0;2.0;18|,2131.44,tpcds,10
iceberg,presto,tpcds_q59,0.626732327192;0.3159100175413;290.0;2.0;18|,2097.36,tpcds,10
iceberg,presto,tpcds_q10,0.626732327192;0.3159100175413;290.0;2.0;18|,1856.55,tpcds,10
iceberg,presto,tpcds_q43,0.626732327192;0.3159100175413;290.0;2.0;18|,1978.48,tpcds,10
iceberg,presto,tpcds_q24,0.626732327192;0.3159100175413;290.0;2.0;18|,2043.4,tpcds,10
iceberg,presto,tpcds_q77,0.626732327192;0.3159100175413;290.0;2.0;18|,2217.18,tpcds,10
iceberg,presto,tpcds_q25,0.626732327192;0.3159100175413;290.0;2.0;18|,2164.55,tpcds,10
iceberg,presto,tpcds_q33,0.626732327192;0.3159100175413;290.0;2.0;18|,2212.75,tpcds,10
iceberg,presto,tpcds_q79,0.626732327192;0.3159100175413;290.0;2.0;18|,2051.88,tpcds,10
iceberg,presto,tpcds_q_25,0.626732327192;0.3159100175413;290.0;2.0;18|,2189.92,tpcds,10
iceberg,presto,tpcds_q37,0.626732327192;0.3159100175413;290.0;2.0;18|,1836.81,tpcds,10
iceberg,presto,tpcds_q1,0.626732327192;0.3159100175413;290.0;2.0;18|,2127.18,tpcds,10
iceberg,presto,tpcds_q21,0.626732327192;0.3159100175413;290.0;2.0;18|,2176.42,tpcds,10
iceberg,presto,tpcds_q64,0.626732327192;0.3159100175413;290.0;2.0;18|,2087.84,tpcds,10
iceberg,presto,tpcds_q2,0.626732327192;0.3159100175413;290.0;2.0;18|,2211.25,tpcds,10
iceberg,presto,tpcds_q_03,0.626732327192;0.3159100175413;290.0;2.0;18|,1894.5,tpcds,10
iceberg,presto,tpcds_q75,0.626732327192;0.3159100175413;290.0;2.0;18|,2135.3,tpcds,10
iceberg,presto,tpcds_q12,0.626732327192;0.3159100175413;290.0;2.0;18|,1902.55,tpcds,10
iceberg,presto,tpcds_q22,0.626732327192;0.3159100175413;290.0;2.0;18|,2108.08,tpcds,10
iceberg,presto,tpcds_q14_b,0.626732327192;0.3159100175413;290.0;2.0;18|,2061.86,tpcds,10
iceberg,presto,tpcds_q24a,0.626732327192;0.3159100175413;290.0;2.0;18|,1973.18,tpcds,10
iceberg,presto,tpcds_q_21,0.626732327192;0.3159100175413;290.0;2.0;18|,1824.18,tpcds,10
iceberg,presto,tpcds_q_09,0.626732327192;0.3159100175413;290.0;2.0;18|,2029.05,tpcds,10
iceberg,presto,tpcds_q29,0.626732327192;0.3159100175413;290.0;2.0;18|,1931.23,tpcds,10
iceberg,presto,tpcds_q44,0.626732327192;0.3159100175413;290.0;2.0;18|,1996.11,tpcds,10
iceberg,presto,tpcds_q_04,0.626732327192;0.3159100175413;290.0;2.0;18|,2123.87,tpcds,10
iceberg,presto,tpcds_q24_b,0.626732327192;0.3159100175413;290.0;2.0;18|,1873.61,tpcds,10
iceberg,presto,tpcds_q36,0.626732327192;0.3159100175413;290.0;2.0;18|,2026.45,tpcds,10
iceberg,presto,tpcds_q69,0.626732327192;0.3159100175413;290.0;2.0;18|,2054.85,tpcds,10
iceberg,presto,tpcds_q39a,0.626732327192;0.3159100175413;290.0;2.0;18|,2029.94,tpcds,10
iceberg,presto,tpcds_q26,0.626732327192;0.3159100175413;290.0;2.0;18|,2070.89,tpcds,10
iceberg,presto,tpcds_q61,0.626732327192;0.3159100175413;290.0;2.0;18|,1913.01,tpcds,10
iceberg,presto,tpcds_q_12,0.626732327192;0.3159100175413;290.0;2.0;18|,2098.99,tpcds,10
iceberg,presto,tpcds_q_14,0.626732327192;0.3159100175413;290.0;2.0;18|,2193.61,tpcds,10
iceberg,presto,tpcds_q_16,0.626732327192;0.3159100175413;290.0;2.0;18|,1934.66,tpcds,10
iceberg,presto,tpcds_q91,0.626732327192;0.3159100175413;290.0;2.0;18|,2186.26,tpcds,10
iceberg,presto,tpcds_q14b,0.626732327192;0.3159100175413;290.0;2.0;18|,2120.69,tpcds,10
iceberg,presto,tpcds_q14,0.626732327192;0.3159100175413;290.0;2.0;18|,2123.61,tpcds,10
iceberg,presto,tpcds_q20,0.626732327192;0.3159100175413;290.0;2.0;18|,2116.66,tpcds,10
iceberg,presto,tpcds_q_11,0.626732327192;0.3159100175413;290.0;2.0;18|,2052.61,tpcds,10
iceberg,presto,tpcds_q23_a,0.626732327192;0.3159100175413;290.0;2.0;18|,2126.61,tpcds,10
iceberg,presto,tpcds_q_24,0.626732327192;0.3159100175413;290.0;2.0;18|,2014.94,tpcds,10
iceberg,presto,tpcds_q53,0.626732327192;0.3159100175413;290.0;2.0;18|,2178.71,tpcds,10
iceberg,presto,tpcds_q17,0.626732327192;0.3159100175413;290.0;2.0;18|,2163.25,tpcds,10
iceberg,presto,tpcds_q23_b,0.626732327192;0.3159100175413;290.0;2.0;18|,1872.29,tpcds,10
iceberg,presto,tpcds_q11,0.626732327192;0.3159100175413;290.0;2.0;18|,1863.58,tpcds,10
iceberg,presto,tpcds_q_08,0.626732327192;0.3159100175413;290.0;2.0;18|,2187.82,tpcds,10
iceberg,presto,tpcds_q80,0.626732327192;0.3159100175413;290.0;2.0;18|,1953.92,tpcds,10
iceberg,presto,tpcds_q93,0.626732327192;0.3159100175413;290.0;2.0;18|,1980.46,tpcds,10
iceberg,presto,tpcds_q47,0.626732327192;0.3159100175413;290.0;2.0;18|,1840.72,tpcds,10
iceberg,presto,tpcds_q7,0.626732327192;0.3159100175413;290.0;2.0;18|,2137.96,tpcds,10
iceberg,presto,tpcds_q87,0.626732327192;0.3159100175413;290.0;2.0;18|,2164.59,tpcds,10
iceberg,presto,tpcds_q50,0.626732327192;0.3159100175413;290.0;2.0;18|,1906.52,tpcds,10
iceberg,presto,tpcds_q41,0.626732327192;0.3159100175413;290.0;2.0;18|,2094.9,tpcds,10
iceberg,presto,tpcds_q35,0.626732327192;0.3159100175413;290.0;2.0;18|,2123.8,tpcds,10
iceberg,presto,tpcds_q90,0.626732327192;0.3159100175413;290.0;2.0;18|,2177.93,tpcds,10
iceberg,presto,tpcds_q39b,0.626732327192;0.3159100175413;290.0;2.0;18|,2094.85,tpcds,10
iceberg,presto,tpcds_q62,0.626732327192;0.3159100175413;290.0;2.0;18|,2178.17,tpcds,10
iceberg,presto,tpcds_q_05,0.626732327192;0.3159100175413;290.0;2.0;18|,1879.93,tpcds,10
iceberg,presto,tpcds_q39_a,0.626732327192;0.3159100175413;290.0;2.0;18|,1968.94,tpcds,10
iceberg,presto,tpcds_q28,0.626732327192;0.3159100175413;290.0;2.0;18|,2081.13,tpcds,10
iceberg,presto,tpcds_q88,0.626732327192;0.3159100175413;290.0;2.0;18|,2202.8,tpcds,10
iceberg,presto,tpcds_q_18,0.626732327192;0.3159100175413;290.0;2.0;18|,2169.37,tpcds,10
iceberg,presto,tpcds_q38,0.626732327192;0.3159100175413;290.0;2.0;18|,2028.27,tpcds,10
iceberg,presto,tpcds_q_26,0.626732327192;0.3159100175413;290.0;2.0;18|,2028.45,tpcds,10
iceberg,presto,tpcds_q92,0.626732327192;0.3159100175413;290.0;2.0;18|,1863.49,tpcds,10
iceberg,presto,tpcds_q46,0.626732327192;0.3159100175413;290.0;2.0;18|,2133.84,tpcds,10
iceberg,presto,tpcds_q32,0.626732327192;0.3159100175413;290.0;2.0;18|,1925.53,tpcds,10
iceberg,presto,tpcds_q8,0.626732327192;0.3159100175413;290.0;2.0;18|,1916.08,tpcds,10
iceberg,presto,tpcds_merged,0.626732327192;0.3159100175413;290.0;2.0;18|,2053.88,tpcds,10
iceberg,presto,tpcds_q_10,0.626732327192;0.3159100175413;290.0;2.0;18|,1981.26,tpcds,10
iceberg,presto,tpcds_q74,0.626732327192;0.3159100175413;290.0;2.0;18|,1919.26,tpcds,10
iceberg,presto,tpcds_q65,0.626732327192;0.3159100175413;290.0;2.0;18|,2109.07,tpcds,10
iceberg,presto,tpcds_q51,0.626732327192;0.3159100175413;290.0;2.0;18|,2183.85,tpcds,10
iceberg,presto,tpcds_q23,0.626732327192;0.3159100175413;290.0;2.0;18|,1824.5,tpcds,10
iceberg,presto,tpcds_q63,0.626732327192;0.3159100175413;290.0;2.0;18|,1822.69,tpcds,10
iceberg,presto,tpcds_q78,0.626732327192;0.3159100175413;290.0;2.0;18|,1917.03,tpcds,10
iceberg,presto,tpcds_q54,0.626732327192;0.3159100175413;290.0;2.0;18|,2058.74,tpcds,10
iceberg,presto,tpcds_q_17,0.626732327192;0.3159100175413;290.0;2.0;18|,2070.11,tpcds,10
iceberg,presto,tpcds_q27,0.626732327192;0.3159100175413;290.0;2.0;18|,2217.71,tpcds,10
iceberg,presto,tpcds_q84,0.626732327192;0.3159100175413;290.0;2.0;18|,2164.87,tpcds,10
iceberg,presto,tpcds_q39,0.626732327192;0.3159100175413;290.0;2.0;18|,2202.5,tpcds,10
iceberg,presto,tpcds_q81,0.626732327192;0.3159100175413;290.0;2.0;18|,2085.48,tpcds,10
iceberg,presto,tpcds_q18,0.626732327192;0.3159100175413;290.0;2.0;18|,1941.3,tpcds,10
iceberg,presto,tpcds_q45,0.626732327192;0.3159100175413;290.0;2.0;18|,1933.01,tpcds,10
iceberg,presto,tpcds_q14a,0.626732327192;0.3159100175413;290.0;2.0;18|,2008.22,tpcds,10
iceberg,presto,tpcds_q_07,0.626732327192;0.3159100175413;290.0;2.0;18|,2185.51,tpcds,10
iceberg,presto,tpcds_q23a,0.626732327192;0.3159100175413;290.0;2.0;18|,2087.9,tpcds,10
iceberg,presto,tpcds_q_23,0.626732327192;0.3159100175413;290.0;2.0;18|,2172.92,tpcds,10
iceberg,presto,tpcds_q60,0.626732327192;0.3159100175413;290.0;2.0;18|,1946.37,tpcds,10
iceberg,presto,tpcds_q72,0.626732327192;0.3159100175413;290.0;2.0;18|,1865.68,tpcds,10
iceberg,presto,tpcds_q23b,0.3020444849932;0.4933289004306;805.0;8.0;17|,2261.29,tpcds,10
iceberg,presto,tpcds_ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17|,2049.73,tpcds,10
iceberg,presto,tpcds_q31,0.3020444849932;0.4933289004306;805.0;8.0;17|,2103.39,tpcds,10
iceberg,presto,tpcds_q16,0.3020444849932;0.4933289004306;805.0;8.0;17|,2205.55,tpcds,10
iceberg,presto,tpcds_q49,0.3020444849932;0.4933289004306;805.0;8.0;17|,2170.56,tpcds,10
iceberg,presto,tpcds_q57,0.3020444849932;0.4933289004306;805.0;8.0;17|,1918.74,tpcds,10
iceberg,presto,tpcds_q76,0.3020444849932;0.4933289004306;805.0;8.0;17|,2127.69,tpcds,10
iceberg,presto,tpcds_q95,0.3020444849932;0.4933289004306;805.0;8.0;17|,2246.08,tpcds,10
iceberg,presto,tpcds_q86,0.3020444849932;0.4933289004306;805.0;8.0;17|,1980.56,tpcds,10
iceberg,presto,tpcds_q5,0.3020444849932;0.4933289004306;805.0;8.0;17|,1958.81,tpcds,10
iceberg,presto,tpcds_q39_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,2180.82,tpcds,10
iceberg,presto,tpcds_q55,0.3020444849932;0.4933289004306;805.0;8.0;17|,2206.38,tpcds,10
iceberg,presto,tpcds_q_13,0.3020444849932;0.4933289004306;805.0;8.0;17|,2273.92,tpcds,10
iceberg,presto,tpcds_q58,0.3020444849932;0.4933289004306;805.0;8.0;17|,1907.84,tpcds,10
iceberg,presto,tpcds_q_27,0.3020444849932;0.4933289004306;805.0;8.0;17|,2024.52,tpcds,10
iceberg,presto,tpcds_q24b,0.3020444849932;0.4933289004306;805.0;8.0;17|,2250.39,tpcds,10
iceberg,presto,tpcds_q96,0.3020444849932;0.4933289004306;805.0;8.0;17|,2166.34,tpcds,10
iceberg,presto,tpcds_q_20,0.3020444849932;0.4933289004306;805.0;8.0;17|,1965.94,tpcds,10
iceberg,presto,tpcds_q89,0.3020444849932;0.4933289004306;805.0;8.0;17|,2102.64,tpcds,10
iceberg,presto,tpcds_q14_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2243.32,tpcds,10
iceberg,presto,tpcds_q15,0.3020444849932;0.4933289004306;805.0;8.0;17|,1949.31,tpcds,10
iceberg,presto,tpcds_q_06,0.3020444849932;0.4933289004306;805.0;8.0;17|,2115.68,tpcds,10
iceberg,presto,tpcds_q48,0.3020444849932;0.4933289004306;805.0;8.0;17|,1999.02,tpcds,10
iceberg,presto,tpcds_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|,2122.07,tpcds,10
iceberg,presto,tpcds_q97,0.3020444849932;0.4933289004306;805.0;8.0;17|,2156.83,tpcds,10
iceberg,presto,tpcds_q24_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2097.66,tpcds,10
iceberg,presto,tpcds_q67,0.3020444849932;0.4933289004306;805.0;8.0;17|,1885.1,tpcds,10
iceberg,presto,tpcds_q66,0.3020444849932;0.4933289004306;805.0;8.0;17|,2198.94,tpcds,10
iceberg,presto,tpcds_q70,0.3020444849932;0.4933289004306;805.0;8.0;17|,2154.1,tpcds,10
iceberg,presto,tpcds_q_02,0.3020444849932;0.4933289004306;805.0;8.0;17|,2099.57,tpcds,10
iceberg,presto,tpcds_q42,0.3020444849932;0.4933289004306;805.0;8.0;17|,2040.33,tpcds,10
iceberg,presto,tpcds_q99,0.3020444849932;0.4933289004306;805.0;8.0;17|,2072.24,tpcds,10
iceberg,presto,tpcds_q85,0.3020444849932;0.4933289004306;805.0;8.0;17|,1992.74,tpcds,10
iceberg,presto,tpcds_q82,0.3020444849932;0.4933289004306;805.0;8.0;17|,2072.69,tpcds,10
iceberg,presto,tpcds_q_22,0.3020444849932;0.4933289004306;805.0;8.0;17|,1954.97,tpcds,10
iceberg,presto,tpcds_q13,0.3020444849932;0.4933289004306;805.0;8.0;17|,2140.8,tpcds,10
iceberg,presto,tpcds_q_01,0.3020444849932;0.4933289004306;805.0;8.0;17|,1999.21,tpcds,10
iceberg,presto,tpcds_q94,0.3020444849932;0.4933289004306;805.0;8.0;17|,2138.35,tpcds,10
iceberg,presto,tpcds_q_15,0.3020444849932;0.4933289004306;805.0;8.0;17|,2192.73,tpcds,10
iceberg,presto,tpcds_q_19,0.3020444849932;0.4933289004306;805.0;8.0;17|,1892.49,tpcds,10
iceberg,presto,tpcds_q34,0.3020444849932;0.4933289004306;805.0;8.0;17|,2060.1,tpcds,10
iceberg,presto,tpcds_q98,0.3020444849932;0.4933289004306;805.0;8.0;17|,1990.76,tpcds,10
iceberg,presto,tpcds_q9,0.3020444849932;0.4933289004306;805.0;8.0;17|,2203.67,tpcds,10
iceberg,presto,tpcds_q40,0.3020444849932;0.4933289004306;805.0;8.0;17|,2272.87,tpcds,10
iceberg,presto,tpcds_q59,0.3020444849932;0.4933289004306;805.0;8.0;17|,2142.98,tpcds,10
iceberg,presto,tpcds_q10,0.3020444849932;0.4933289004306;805.0;8.0;17|,2065.0,tpcds,10
iceberg,presto,tpcds_q43,0.3020444849932;0.4933289004306;805.0;8.0;17|,2258.08,tpcds,10
iceberg,presto,tpcds_q24,0.3020444849932;0.4933289004306;805.0;8.0;17|,1949.81,tpcds,10
iceberg,presto,tpcds_q77,0.3020444849932;0.4933289004306;805.0;8.0;17|,2274.98,tpcds,10
iceberg,presto,tpcds_q25,0.3020444849932;0.4933289004306;805.0;8.0;17|,2132.62,tpcds,10
iceberg,presto,tpcds_q33,0.3020444849932;0.4933289004306;805.0;8.0;17|,1903.18,tpcds,10
iceberg,presto,tpcds_q79,0.3020444849932;0.4933289004306;805.0;8.0;17|,2146.92,tpcds,10
iceberg,presto,tpcds_q_25,0.3020444849932;0.4933289004306;805.0;8.0;17|,2055.55,tpcds,10
iceberg,presto,tpcds_q37,0.3020444849932;0.4933289004306;805.0;8.0;17|,2258.93,tpcds,10
iceberg,presto,tpcds_q1,0.3020444849932;0.4933289004306;805.0;8.0;17|,1901.55,tpcds,10
iceberg,presto,tpcds_q21,0.3020444849932;0.4933289004306;805.0;8.0;17|,2243.99,tpcds,10
iceberg,presto,tpcds_q64,0.3020444849932;0.4933289004306;805.0;8.0;17|,2126.27,tpcds,10
iceberg,presto,tpcds_q2,0.3020444849932;0.4933289004306;805.0;8.0;17|,1942.69,tpcds,10
iceberg,presto,tpcds_q_03,0.3020444849932;0.4933289004306;805.0;8.0;17|,2134.87,tpcds,10
iceberg,presto,tpcds_q75,0.3020444849932;0.4933289004306;805.0;8.0;17|,2128.38,tpcds,10
iceberg,presto,tpcds_q12,0.3020444849932;0.4933289004306;805.0;8.0;17|,1863.76,tpcds,10
iceberg,presto,tpcds_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|,2072.89,tpcds,10
iceberg,presto,tpcds_q14_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1952.87,tpcds,10
iceberg,presto,tpcds_q24a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2104.35,tpcds,10
iceberg,presto,tpcds_q_21,0.3020444849932;0.4933289004306;805.0;8.0;17|,1924.19,tpcds,10
iceberg,presto,tpcds_q_09,0.3020444849932;0.4933289004306;805.0;8.0;17|,1944.37,tpcds,10
iceberg,presto,tpcds_q29,0.3020444849932;0.4933289004306;805.0;8.0;17|,2157.22,tpcds,10
iceberg,presto,tpcds_q44,0.3020444849932;0.4933289004306;805.0;8.0;17|,1995.77,tpcds,10
iceberg,presto,tpcds_q_04,0.3020444849932;0.4933289004306;805.0;8.0;17|,1868.33,tpcds,10
iceberg,presto,tpcds_q24_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,2236.94,tpcds,10
iceberg,presto,tpcds_q36,0.3020444849932;0.4933289004306;805.0;8.0;17|,2031.89,tpcds,10
iceberg,presto,tpcds_q69,0.3020444849932;0.4933289004306;805.0;8.0;17|,2106.01,tpcds,10
iceberg,presto,tpcds_q39a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2003.44,tpcds,10
iceberg,presto,tpcds_q26,0.3020444849932;0.4933289004306;805.0;8.0;17|,2257.53,tpcds,10
iceberg,presto,tpcds_q61,0.3020444849932;0.4933289004306;805.0;8.0;17|,2000.52,tpcds,10
iceberg,presto,tpcds_q_12,0.3020444849932;0.4933289004306;805.0;8.0;17|,2179.67,tpcds,10
iceberg,presto,tpcds_q_14,0.3020444849932;0.4933289004306;805.0;8.0;17|,2164.03,tpcds,10
iceberg,presto,tpcds_q_16,0.3020444849932;0.4933289004306;805.0;8.0;17|,1955.48,tpcds,10
iceberg,presto,tpcds_q91,0.3020444849932;0.4933289004306;805.0;8.0;17|,2179.32,tpcds,10
iceberg,presto,tpcds_q14b,0.3020444849932;0.4933289004306;805.0;8.0;17|,2260.87,tpcds,10
iceberg,presto,tpcds_q14,0.3020444849932;0.4933289004306;805.0;8.0;17|,2247.5,tpcds,10
iceberg,presto,tpcds_q20,0.3020444849932;0.4933289004306;805.0;8.0;17|,2145.54,tpcds,10
iceberg,presto,tpcds_q_11,0.3020444849932;0.4933289004306;805.0;8.0;17|,2025.18,tpcds,10
iceberg,presto,tpcds_q23_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,1943.62,tpcds,10
iceberg,presto,tpcds_q_24,0.3020444849932;0.4933289004306;805.0;8.0;17|,2052.5,tpcds,10
iceberg,presto,tpcds_q53,0.3020444849932;0.4933289004306;805.0;8.0;17|,1992.47,tpcds,10
iceberg,presto,tpcds_q17,0.3020444849932;0.4933289004306;805.0;8.0;17|,2140.41,tpcds,10
iceberg,presto,tpcds_q23_b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1999.69,tpcds,10
iceberg,presto,tpcds_q11,0.3020444849932;0.4933289004306;805.0;8.0;17|,1911.88,tpcds,10
iceberg,presto,tpcds_q_08,0.3020444849932;0.4933289004306;805.0;8.0;17|,2120.58,tpcds,10
iceberg,presto,tpcds_q80,0.3020444849932;0.4933289004306;805.0;8.0;17|,1927.2,tpcds,10
iceberg,presto,tpcds_q93,0.3020444849932;0.4933289004306;805.0;8.0;17|,2108.64,tpcds,10
iceberg,presto,tpcds_q47,0.3020444849932;0.4933289004306;805.0;8.0;17|,1884.87,tpcds,10
iceberg,presto,tpcds_q71,0.3020444849932;0.4933289004306;805.0;8.0;17|,1920.48,tpcds,10
iceberg,presto,tpcds_q7,0.3020444849932;0.4933289004306;805.0;8.0;17|,1915.64,tpcds,10
iceberg,presto,tpcds_q87,0.3020444849932;0.4933289004306;805.0;8.0;17|,1973.54,tpcds,10
iceberg,presto,tpcds_q50,0.3020444849932;0.4933289004306;805.0;8.0;17|,2064.38,tpcds,10
iceberg,presto,tpcds_q41,0.3020444849932;0.4933289004306;805.0;8.0;17|,1983.55,tpcds,10
iceberg,presto,tpcds_q35,0.3020444849932;0.4933289004306;805.0;8.0;17|,2190.59,tpcds,10
iceberg,presto,tpcds_q90,0.3020444849932;0.4933289004306;805.0;8.0;17|,1999.16,tpcds,10
iceberg,presto,tpcds_q39b,0.3020444849932;0.4933289004306;805.0;8.0;17|,1876.49,tpcds,10
iceberg,presto,tpcds_q62,0.3020444849932;0.4933289004306;805.0;8.0;17|,1963.27,tpcds,10
iceberg,presto,tpcds_q_05,0.3020444849932;0.4933289004306;805.0;8.0;17|,2010.42,tpcds,10
iceberg,presto,tpcds_q39_a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2015.06,tpcds,10
iceberg,presto,tpcds_q28,0.3020444849932;0.4933289004306;805.0;8.0;17|,2150.3,tpcds,10
iceberg,presto,tpcds_q88,0.3020444849932;0.4933289004306;805.0;8.0;17|,2271.09,tpcds,10
iceberg,presto,tpcds_q_18,0.3020444849932;0.4933289004306;805.0;8.0;17|,1880.02,tpcds,10
iceberg,presto,tpcds_q38,0.3020444849932;0.4933289004306;805.0;8.0;17|,2269.13,tpcds,10
iceberg,presto,tpcds_q_26,0.3020444849932;0.4933289004306;805.0;8.0;17|,1877.89,tpcds,10
iceberg,presto,tpcds_q92,0.3020444849932;0.4933289004306;805.0;8.0;17|,2032.83,tpcds,10
iceberg,presto,tpcds_q46,0.3020444849932;0.4933289004306;805.0;8.0;17|,2057.33,tpcds,10
iceberg,presto,tpcds_q32,0.3020444849932;0.4933289004306;805.0;8.0;17|,1893.16,tpcds,10
iceberg,presto,tpcds_q8,0.3020444849932;0.4933289004306;805.0;8.0;17|,2035.74,tpcds,10
iceberg,presto,tpcds_merged,0.3020444849932;0.4933289004306;805.0;8.0;17|,1990.65,tpcds,10
iceberg,presto,tpcds_q_10,0.3020444849932;0.4933289004306;805.0;8.0;17|,2250.53,tpcds,10
iceberg,presto,tpcds_q74,0.3020444849932;0.4933289004306;805.0;8.0;17|,2190.91,tpcds,10
iceberg,presto,tpcds_q65,0.3020444849932;0.4933289004306;805.0;8.0;17|,2095.96,tpcds,10
iceberg,presto,tpcds_q51,0.3020444849932;0.4933289004306;805.0;8.0;17|,2193.54,tpcds,10
iceberg,presto,tpcds_q23,0.3020444849932;0.4933289004306;805.0;8.0;17|,2193.48,tpcds,10
iceberg,presto,tpcds_q63,0.3020444849932;0.4933289004306;805.0;8.0;17|,1908.69,tpcds,10
iceberg,presto,tpcds_q78,0.3020444849932;0.4933289004306;805.0;8.0;17|,1928.95,tpcds,10
iceberg,presto,tpcds_q54,0.3020444849932;0.4933289004306;805.0;8.0;17|,2090.75,tpcds,10
iceberg,presto,tpcds_q_17,0.3020444849932;0.4933289004306;805.0;8.0;17|,1965.86,tpcds,10
iceberg,presto,tpcds_q27,0.3020444849932;0.4933289004306;805.0;8.0;17|,2136.97,tpcds,10
iceberg,presto,tpcds_q84,0.3020444849932;0.4933289004306;805.0;8.0;17|,1901.27,tpcds,10
iceberg,presto,tpcds_q39,0.3020444849932;0.4933289004306;805.0;8.0;17|,2125.46,tpcds,10
iceberg,presto,tpcds_q81,0.3020444849932;0.4933289004306;805.0;8.0;17|,2060.37,tpcds,10
iceberg,presto,tpcds_q18,0.3020444849932;0.4933289004306;805.0;8.0;17|,2165.84,tpcds,10
iceberg,presto,tpcds_q45,0.3020444849932;0.4933289004306;805.0;8.0;17|,2187.9,tpcds,10
iceberg,presto,tpcds_q14a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2211.51,tpcds,10
iceberg,presto,tpcds_q_07,0.3020444849932;0.4933289004306;805.0;8.0;17|,1997.17,tpcds,10
iceberg,presto,tpcds_q23a,0.3020444849932;0.4933289004306;805.0;8.0;17|,2043.81,tpcds,10
iceberg,presto,tpcds_q_23,0.3020444849932;0.4933289004306;805.0;8.0;17|,2030.41,tpcds,10
iceberg,presto,tpcds_q72,0.3020444849932;0.4933289004306;805.0;8.0;17|,2237.74,tpcds,10
iceberg,presto,tpcds_q23b,0.5;0.5;256.0;1.0;1|,3129.2,tpcds,10
iceberg,presto,tpcds_ssb_flat_queries,0.5;0.5;256.0;1.0;1|,3116.18,tpcds,10
iceberg,presto,tpcds_q31,0.5;0.5;256.0;1.0;1|,3671.8,tpcds,10
iceberg,presto,tpcds_q16,0.5;0.5;256.0;1.0;1|,3451.08,tpcds,10
iceberg,presto,tpcds_q49,0.5;0.5;256.0;1.0;1|,3455.84,tpcds,10
iceberg,presto,tpcds_q57,0.5;0.5;256.0;1.0;1|,3439.83,tpcds,10
iceberg,presto,tpcds_q76,0.5;0.5;256.0;1.0;1|,3260.45,tpcds,10
iceberg,presto,tpcds_q95,0.5;0.5;256.0;1.0;1|,3214.44,tpcds,10
iceberg,presto,tpcds_q86,0.5;0.5;256.0;1.0;1|,3297.02,tpcds,10
iceberg,presto,tpcds_q5,0.5;0.5;256.0;1.0;1|,3481.82,tpcds,10
iceberg,presto,tpcds_q39_b,0.5;0.5;256.0;1.0;1|,3182.47,tpcds,10
iceberg,presto,tpcds_q55,0.5;0.5;256.0;1.0;1|,3018.96,tpcds,10
iceberg,presto,tpcds_q_13,0.5;0.5;256.0;1.0;1|,3188.06,tpcds,10
iceberg,presto,tpcds_q58,0.5;0.5;256.0;1.0;1|,3263.82,tpcds,10
iceberg,presto,tpcds_q_27,0.5;0.5;256.0;1.0;1|,3559.77,tpcds,10
iceberg,presto,tpcds_q24b,0.5;0.5;256.0;1.0;1|,3243.98,tpcds,10
iceberg,presto,tpcds_q96,0.5;0.5;256.0;1.0;1|,3239.19,tpcds,10
iceberg,presto,tpcds_q_20,0.5;0.5;256.0;1.0;1|,3100.52,tpcds,10
iceberg,presto,tpcds_q89,0.5;0.5;256.0;1.0;1|,3289.41,tpcds,10
iceberg,presto,tpcds_q14_a,0.5;0.5;256.0;1.0;1|,3489.0,tpcds,10
iceberg,presto,tpcds_q15,0.5;0.5;256.0;1.0;1|,3303.36,tpcds,10
iceberg,presto,tpcds_q_06,0.5;0.5;256.0;1.0;1|,3350.96,tpcds,10
iceberg,presto,tpcds_q48,0.5;0.5;256.0;1.0;1|,3342.62,tpcds,10
iceberg,presto,tpcds_q4,0.5;0.5;256.0;1.0;1|,3377.24,tpcds,10
iceberg,presto,tpcds_q97,0.5;0.5;256.0;1.0;1|,3553.56,tpcds,10
iceberg,presto,tpcds_q24_a,0.5;0.5;256.0;1.0;1|,3224.88,tpcds,10
iceberg,presto,tpcds_q3,0.5;0.5;256.0;1.0;1|,3547.91,tpcds,10
iceberg,presto,tpcds_q67,0.5;0.5;256.0;1.0;1|,3171.58,tpcds,10
iceberg,presto,tpcds_q83,0.5;0.5;256.0;1.0;1|,3107.78,tpcds,10
iceberg,presto,tpcds_q66,0.5;0.5;256.0;1.0;1|,3290.78,tpcds,10
