datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,query34,0.626732327192;0.3159100175413;290.0;2.0;18|,3736.39,tpcds,100
hudi,presto,query35,0.626732327192;0.3159100175413;290.0;2.0;18|,3430.23,tpcds,100
hudi,presto,query36,0.626732327192;0.3159100175413;290.0;2.0;18|,3769.66,tpcds,100
hudi,presto,query38,0.626732327192;0.3159100175413;290.0;2.0;18|,4983.71,tpcds,100
hudi,presto,query39_a,0.626732327192;0.3159100175413;290.0;2.0;18|,5162.85,tpcds,100
hudi,presto,query39_b,0.626732327192;0.3159100175413;290.0;2.0;18|,5576.98,tpcds,100
hudi,presto,query4,0.626732327192;0.3159100175413;290.0;2.0;18|,4286.3,tpcds,100
hudi,presto,query41,0.626732327192;0.3159100175413;290.0;2.0;18|,4823.22,tpcds,100
hudi,presto,query42,0.626732327192;0.3159100175413;290.0;2.0;18|,4776.31,tpcds,100
hudi,presto,query43,0.626732327192;0.3159100175413;290.0;2.0;18|,5229.58,tpcds,100
hudi,presto,query44,0.626732327192;0.3159100175413;290.0;2.0;18|,4958.8,tpcds,100
hudi,presto,query45,0.626732327192;0.3159100175413;290.0;2.0;18|,5775.86,tpcds,100
hudi,presto,query46,0.626732327192;0.3159100175413;290.0;2.0;18|,5920.06,tpcds,100
hudi,presto,query47,0.626732327192;0.3159100175413;290.0;2.0;18|,4275.93,tpcds,100
hudi,presto,query48,0.626732327192;0.3159100175413;290.0;2.0;18|,5625.62,tpcds,100
hudi,presto,query49,0.626732327192;0.3159100175413;290.0;2.0;18|,4631.04,tpcds,100
hudi,presto,query51,0.626732327192;0.3159100175413;290.0;2.0;18|,8414.19,tpcds,100
hudi,presto,query52,0.626732327192;0.3159100175413;290.0;2.0;18|,10191.84,tpcds,100
hudi,presto,query53,0.626732327192;0.3159100175413;290.0;2.0;18|,8832.54,tpcds,100
hudi,presto,query54,0.626732327192;0.3159100175413;290.0;2.0;18|,9015.07,tpcds,100
hudi,presto,query55,0.626732327192;0.3159100175413;290.0;2.0;18|,8678.08,tpcds,100
hudi,presto,query56,0.626732327192;0.3159100175413;290.0;2.0;18|,9190.21,tpcds,100
hudi,presto,query57,0.626732327192;0.3159100175413;290.0;2.0;18|,7591.48,tpcds,100
hudi,presto,query58,0.626732327192;0.3159100175413;290.0;2.0;18|,9415.79,tpcds,100
hudi,presto,query59,0.626732327192;0.3159100175413;290.0;2.0;18|,9636.51,tpcds,100
hudi,presto,query6,0.626732327192;0.3159100175413;290.0;2.0;18|,8775.96,tpcds,100
hudi,presto,query60,0.626732327192;0.3159100175413;290.0;2.0;18|,9572.03,tpcds,100
hudi,presto,query61,0.626732327192;0.3159100175413;290.0;2.0;18|,9123.66,tpcds,100
hudi,presto,query63,0.626732327192;0.3159100175413;290.0;2.0;18|,9854.68,tpcds,100
hudi,presto,query64,0.626732327192;0.3159100175413;290.0;2.0;18|,10394.3,tpcds,100
hudi,presto,query65,0.626732327192;0.3159100175413;290.0;2.0;18|,7815.24,tpcds,100
hudi,presto,query66,0.626732327192;0.3159100175413;290.0;2.0;18|,10254.42,tpcds,100
hudi,presto,query67,0.626732327192;0.3159100175413;290.0;2.0;18|,7881.54,tpcds,100
hudi,presto,query68,0.626732327192;0.3159100175413;290.0;2.0;18|,9904.4,tpcds,100
hudi,presto,query69,0.626732327192;0.3159100175413;290.0;2.0;18|,8829.91,tpcds,100
hudi,presto,query7,0.626732327192;0.3159100175413;290.0;2.0;18|,10990.57,tpcds,100
hudi,presto,query70,0.626732327192;0.3159100175413;290.0;2.0;18|,9070.69,tpcds,100
hudi,presto,query71,0.626732327192;0.3159100175413;290.0;2.0;18|,9838.15,tpcds,100
hudi,presto,query72,0.626732327192;0.3159100175413;290.0;2.0;18|,10467.6,tpcds,100
hudi,presto,query73,0.626732327192;0.3159100175413;290.0;2.0;18|,11569.96,tpcds,100
hudi,presto,query74,0.626732327192;0.3159100175413;290.0;2.0;18|,11259.31,tpcds,100
hudi,presto,query75,0.626732327192;0.3159100175413;290.0;2.0;18|,8582.33,tpcds,100
hudi,presto,query76,0.626732327192;0.3159100175413;290.0;2.0;18|,8785.32,tpcds,100
hudi,presto,query78,0.626732327192;0.3159100175413;290.0;2.0;18|,9135.04,tpcds,100
hudi,presto,query79,0.626732327192;0.3159100175413;290.0;2.0;18|,10257.17,tpcds,100
hudi,presto,query8,0.626732327192;0.3159100175413;290.0;2.0;18|,9825.08,tpcds,100
hudi,presto,query81,0.626732327192;0.3159100175413;290.0;2.0;18|,8740.08,tpcds,100
hudi,presto,query83,0.626732327192;0.3159100175413;290.0;2.0;18|,11484.81,tpcds,100
hudi,presto,query84,0.626732327192;0.3159100175413;290.0;2.0;18|,13362.04,tpcds,100
hudi,presto,query85,0.626732327192;0.3159100175413;290.0;2.0;18|,13229.63,tpcds,100
hudi,presto,query86,0.626732327192;0.3159100175413;290.0;2.0;18|,10212.89,tpcds,100
hudi,presto,query87,0.626732327192;0.3159100175413;290.0;2.0;18|,11605.94,tpcds,100
hudi,presto,query88,0.626732327192;0.3159100175413;290.0;2.0;18|,11454.41,tpcds,100
hudi,presto,query89,0.626732327192;0.3159100175413;290.0;2.0;18|,12393.86,tpcds,100
hudi,presto,query9,0.626732327192;0.3159100175413;290.0;2.0;18|,11108.03,tpcds,100
hudi,presto,query90,0.626732327192;0.3159100175413;290.0;2.0;18|,13232.13,tpcds,100
hudi,presto,query91,0.626732327192;0.3159100175413;290.0;2.0;18|,10525.32,tpcds,100
hudi,presto,query93,0.626732327192;0.3159100175413;290.0;2.0;18|,12754.8,tpcds,100
hudi,presto,query96,0.626732327192;0.3159100175413;290.0;2.0;18|,11155.07,tpcds,100
hudi,presto,query97,0.626732327192;0.3159100175413;290.0;2.0;18|,13024.39,tpcds,100
hudi,presto,query1,0.499345510453;0.2490164503455;923.0;7.0;60|,1484.72,tpcds,100
hudi,presto,query10,0.499345510453;0.2490164503455;923.0;7.0;60|,1510.06,tpcds,100
hudi,presto,query11,0.499345510453;0.2490164503455;923.0;7.0;60|,1590.22,tpcds,100
hudi,presto,query13,0.499345510453;0.2490164503455;923.0;7.0;60|,1716.96,tpcds,100
hudi,presto,query14_a,0.499345510453;0.2490164503455;923.0;7.0;60|,1648.38,tpcds,100
hudi,presto,query14_b,0.499345510453;0.2490164503455;923.0;7.0;60|,1644.65,tpcds,100
hudi,presto,query15,0.499345510453;0.2490164503455;923.0;7.0;60|,1721.44,tpcds,100
hudi,presto,query17,0.499345510453;0.2490164503455;923.0;7.0;60|,1379.83,tpcds,100
hudi,presto,query18,0.499345510453;0.2490164503455;923.0;7.0;60|,1615.25,tpcds,100
hudi,presto,query19,0.499345510453;0.2490164503455;923.0;7.0;60|,1839.15,tpcds,100
hudi,presto,query2,0.499345510453;0.2490164503455;923.0;7.0;60|,1488.38,tpcds,100
hudi,presto,query22,0.499345510453;0.2490164503455;923.0;7.0;60|,1406.62,tpcds,100
hudi,presto,query23_a,0.499345510453;0.2490164503455;923.0;7.0;60|,1633.01,tpcds,100
hudi,presto,query23_b,0.499345510453;0.2490164503455;923.0;7.0;60|,1439.67,tpcds,100
hudi,presto,query24_a,0.499345510453;0.2490164503455;923.0;7.0;60|,1459.16,tpcds,100
hudi,presto,query24_b,0.499345510453;0.2490164503455;923.0;7.0;60|,1508.94,tpcds,100
hudi,presto,query25,0.499345510453;0.2490164503455;923.0;7.0;60|,1460.59,tpcds,100
hudi,presto,query26,0.499345510453;0.2490164503455;923.0;7.0;60|,1595.25,tpcds,100
hudi,presto,query27,0.499345510453;0.2490164503455;923.0;7.0;60|,1756.12,tpcds,100
hudi,presto,query28,0.499345510453;0.2490164503455;923.0;7.0;60|,1617.69,tpcds,100
hudi,presto,query29,0.499345510453;0.2490164503455;923.0;7.0;60|,1606.99,tpcds,100
hudi,presto,query3,0.499345510453;0.2490164503455;923.0;7.0;60|,1664.68,tpcds,100
hudi,presto,query31,0.499345510453;0.2490164503455;923.0;7.0;60|,1464.66,tpcds,100
hudi,presto,query33,0.499345510453;0.2490164503455;923.0;7.0;60|,1569.54,tpcds,100
hudi,presto,query34,0.499345510453;0.2490164503455;923.0;7.0;60|,1616.65,tpcds,100
hudi,presto,query35,0.499345510453;0.2490164503455;923.0;7.0;60|,1457.58,tpcds,100
hudi,presto,query36,0.499345510453;0.2490164503455;923.0;7.0;60|,1665.18,tpcds,100
hudi,presto,query38,0.499345510453;0.2490164503455;923.0;7.0;60|,1546.46,tpcds,100
hudi,presto,query39_a,0.499345510453;0.2490164503455;923.0;7.0;60|,1535.53,tpcds,100
hudi,presto,query39_b,0.499345510453;0.2490164503455;923.0;7.0;60|,1598.06,tpcds,100
hudi,presto,query4,0.499345510453;0.2490164503455;923.0;7.0;60|,1333.05,tpcds,100
hudi,presto,query41,0.499345510453;0.2490164503455;923.0;7.0;60|,1540.25,tpcds,100
hudi,presto,query42,0.499345510453;0.2490164503455;923.0;7.0;60|,1462.15,tpcds,100
hudi,presto,query43,0.499345510453;0.2490164503455;923.0;7.0;60|,1858.56,tpcds,100
hudi,presto,query44,0.499345510453;0.2490164503455;923.0;7.0;60|,1676.5,tpcds,100
hudi,presto,query45,0.499345510453;0.2490164503455;923.0;7.0;60|,1359.29,tpcds,100
hudi,presto,query46,0.499345510453;0.2490164503455;923.0;7.0;60|,1555.78,tpcds,100
hudi,presto,query47,0.499345510453;0.2490164503455;923.0;7.0;60|,1597.27,tpcds,100
hudi,presto,query48,0.499345510453;0.2490164503455;923.0;7.0;60|,1582.74,tpcds,100
hudi,presto,query49,0.499345510453;0.2490164503455;923.0;7.0;60|,1731.16,tpcds,100
hudi,presto,query51,0.499345510453;0.2490164503455;923.0;7.0;60|,1551.28,tpcds,100
hudi,presto,query52,0.499345510453;0.2490164503455;923.0;7.0;60|,1775.66,tpcds,100
hudi,presto,query53,0.499345510453;0.2490164503455;923.0;7.0;60|,1635.9,tpcds,100
hudi,presto,query54,0.499345510453;0.2490164503455;923.0;7.0;60|,1466.28,tpcds,100
hudi,presto,query55,0.499345510453;0.2490164503455;923.0;7.0;60|,1637.97,tpcds,100
hudi,presto,query56,0.499345510453;0.2490164503455;923.0;7.0;60|,1539.94,tpcds,100
hudi,presto,query57,0.499345510453;0.2490164503455;923.0;7.0;60|,1446.12,tpcds,100
hudi,presto,query58,0.499345510453;0.2490164503455;923.0;7.0;60|,1752.46,tpcds,100
hudi,presto,query59,0.499345510453;0.2490164503455;923.0;7.0;60|,1552.43,tpcds,100
hudi,presto,query6,0.499345510453;0.2490164503455;923.0;7.0;60|,1584.3,tpcds,100
hudi,presto,query60,0.499345510453;0.2490164503455;923.0;7.0;60|,1353.84,tpcds,100
hudi,presto,query61,0.499345510453;0.2490164503455;923.0;7.0;60|,1826.12,tpcds,100
hudi,presto,query63,0.499345510453;0.2490164503455;923.0;7.0;60|,1613.31,tpcds,100
hudi,presto,query64,0.499345510453;0.2490164503455;923.0;7.0;60|,1595.56,tpcds,100
hudi,presto,query65,0.499345510453;0.2490164503455;923.0;7.0;60|,1358.53,tpcds,100
hudi,presto,query66,0.499345510453;0.2490164503455;923.0;7.0;60|,1710.11,tpcds,100
hudi,presto,query67,0.499345510453;0.2490164503455;923.0;7.0;60|,1639.29,tpcds,100
hudi,presto,query68,0.499345510453;0.2490164503455;923.0;7.0;60|,1349.05,tpcds,100
hudi,presto,query69,0.499345510453;0.2490164503455;923.0;7.0;60|,1553.93,tpcds,100
hudi,presto,query7,0.499345510453;0.2490164503455;923.0;7.0;60|,1328.27,tpcds,100
hudi,presto,query70,0.499345510453;0.2490164503455;923.0;7.0;60|,1532.57,tpcds,100
hudi,presto,query71,0.499345510453;0.2490164503455;923.0;7.0;60|,1656.49,tpcds,100
hudi,presto,query72,0.499345510453;0.2490164503455;923.0;7.0;60|,1660.6,tpcds,100
hudi,presto,query73,0.499345510453;0.2490164503455;923.0;7.0;60|,1497.09,tpcds,100
hudi,presto,query74,0.499345510453;0.2490164503455;923.0;7.0;60|,1400.72,tpcds,100
hudi,presto,query75,0.499345510453;0.2490164503455;923.0;7.0;60|,1656.02,tpcds,100
hudi,presto,query76,0.499345510453;0.2490164503455;923.0;7.0;60|,1476.51,tpcds,100
hudi,presto,query78,0.499345510453;0.2490164503455;923.0;7.0;60|,1482.2,tpcds,100
hudi,presto,query79,0.499345510453;0.2490164503455;923.0;7.0;60|,1653.82,tpcds,100
hudi,presto,query8,0.499345510453;0.2490164503455;923.0;7.0;60|,1556.74,tpcds,100
hudi,presto,query81,0.499345510453;0.2490164503455;923.0;7.0;60|,1482.44,tpcds,100
hudi,presto,query83,0.499345510453;0.2490164503455;923.0;7.0;60|,1316.29,tpcds,100
hudi,presto,query84,0.499345510453;0.2490164503455;923.0;7.0;60|,1702.62,tpcds,100
hudi,presto,query85,0.499345510453;0.2490164503455;923.0;7.0;60|,1430.21,tpcds,100
hudi,presto,query86,0.499345510453;0.2490164503455;923.0;7.0;60|,1569.54,tpcds,100
hudi,presto,query87,0.499345510453;0.2490164503455;923.0;7.0;60|,1458.61,tpcds,100
hudi,presto,query88,0.499345510453;0.2490164503455;923.0;7.0;60|,1409.08,tpcds,100
hudi,presto,query89,0.499345510453;0.2490164503455;923.0;7.0;60|,1689.51,tpcds,100
hudi,presto,query9,0.499345510453;0.2490164503455;923.0;7.0;60|,1534.04,tpcds,100
hudi,presto,query90,0.499345510453;0.2490164503455;923.0;7.0;60|,1636.2,tpcds,100
hudi,presto,query91,0.499345510453;0.2490164503455;923.0;7.0;60|,1500.6,tpcds,100
hudi,presto,query93,0.499345510453;0.2490164503455;923.0;7.0;60|,1562.15,tpcds,100
hudi,presto,query96,0.499345510453;0.2490164503455;923.0;7.0;60|,1536.44,tpcds,100
hudi,presto,query97,0.499345510453;0.2490164503455;923.0;7.0;60|,1430.22,tpcds,100
hudi,presto,query1,0.5;0.5;256.0;1.0;1|,3480.87,tpcds,100
hudi,presto,query10,0.5;0.5;256.0;1.0;1|,3205.87,tpcds,100
hudi,presto,query11,0.5;0.5;256.0;1.0;1|,2972.56,tpcds,100
hudi,presto,query13,0.5;0.5;256.0;1.0;1|,3159.61,tpcds,100
hudi,presto,query14_a,0.5;0.5;256.0;1.0;1|,3640.92,tpcds,100
hudi,presto,query14_b,0.5;0.5;256.0;1.0;1|,3446.55,tpcds,100
hudi,presto,query15,0.5;0.5;256.0;1.0;1|,3173.31,tpcds,100
hudi,presto,query17,0.5;0.5;256.0;1.0;1|,3163.35,tpcds,100
hudi,presto,query18,0.5;0.5;256.0;1.0;1|,2793.06,tpcds,100
hudi,presto,query19,0.5;0.5;256.0;1.0;1|,3160.63,tpcds,100
hudi,presto,query2,0.5;0.5;256.0;1.0;1|,3289.03,tpcds,100
hudi,presto,query22,0.5;0.5;256.0;1.0;1|,3308.13,tpcds,100
hudi,presto,query23_a,0.5;0.5;256.0;1.0;1|,2964.57,tpcds,100
hudi,presto,query23_b,0.5;0.5;256.0;1.0;1|,2825.1,tpcds,100
hudi,presto,query24_a,0.5;0.5;256.0;1.0;1|,3630.03,tpcds,100
hudi,presto,query24_b,0.5;0.5;256.0;1.0;1|,2890.42,tpcds,100
hudi,presto,query25,0.5;0.5;256.0;1.0;1|,2890.12,tpcds,100
hudi,presto,query26,0.5;0.5;256.0;1.0;1|,3049.09,tpcds,100
hudi,presto,query27,0.5;0.5;256.0;1.0;1|,3180.31,tpcds,100
hudi,presto,query28,0.5;0.5;256.0;1.0;1|,3488.89,tpcds,100
hudi,presto,query29,0.5;0.5;256.0;1.0;1|,3236.35,tpcds,100
hudi,presto,query3,0.5;0.5;256.0;1.0;1|,2818.47,tpcds,100
hudi,presto,query31,0.5;0.5;256.0;1.0;1|,2980.11,tpcds,100
hudi,presto,query33,0.5;0.5;256.0;1.0;1|,3032.28,tpcds,100
hudi,presto,query34,0.5;0.5;256.0;1.0;1|,2897.91,tpcds,100
hudi,presto,query35,0.5;0.5;256.0;1.0;1|,3767.41,tpcds,100
hudi,presto,query36,0.5;0.5;256.0;1.0;1|,3070.03,tpcds,100
hudi,presto,query38,0.5;0.5;256.0;1.0;1|,3503.18,tpcds,100
hudi,presto,query39_a,0.5;0.5;256.0;1.0;1|,3035.81,tpcds,100
hudi,presto,query39_b,0.5;0.5;256.0;1.0;1|,3128.03,tpcds,100
hudi,presto,query4,0.5;0.5;256.0;1.0;1|,3017.28,tpcds,100
hudi,presto,query41,0.5;0.5;256.0;1.0;1|,2983.33,tpcds,100
hudi,presto,query42,0.5;0.5;256.0;1.0;1|,3203.45,tpcds,100
hudi,presto,query43,0.5;0.5;256.0;1.0;1|,2724.19,tpcds,100
hudi,presto,query44,0.5;0.5;256.0;1.0;1|,3489.11,tpcds,100
hudi,presto,query45,0.5;0.5;256.0;1.0;1|,3376.95,tpcds,100
hudi,presto,query46,0.5;0.5;256.0;1.0;1|,3550.93,tpcds,100
hudi,presto,query47,0.5;0.5;256.0;1.0;1|,3164.96,tpcds,100
hudi,presto,query48,0.5;0.5;256.0;1.0;1|,2814.37,tpcds,100
hudi,presto,query49,0.5;0.5;256.0;1.0;1|,3083.3,tpcds,100
hudi,presto,query51,0.5;0.5;256.0;1.0;1|,3536.69,tpcds,100
hudi,presto,query52,0.5;0.5;256.0;1.0;1|,3043.35,tpcds,100
hudi,presto,query53,0.5;0.5;256.0;1.0;1|,3079.94,tpcds,100
hudi,presto,query54,0.5;0.5;256.0;1.0;1|,2990.9,tpcds,100
hudi,presto,query55,0.5;0.5;256.0;1.0;1|,2918.65,tpcds,100
hudi,presto,query56,0.5;0.5;256.0;1.0;1|,3378.25,tpcds,100
hudi,presto,query57,0.5;0.5;256.0;1.0;1|,3342.37,tpcds,100
hudi,presto,query58,0.5;0.5;256.0;1.0;1|,3087.09,tpcds,100
hudi,presto,query59,0.5;0.5;256.0;1.0;1|,2912.81,tpcds,100
hudi,presto,query6,0.5;0.5;256.0;1.0;1|,3433.67,tpcds,100
hudi,presto,query60,0.5;0.5;256.0;1.0;1|,2666.58,tpcds,100
hudi,presto,query61,0.5;0.5;256.0;1.0;1|,3047.65,tpcds,100
hudi,presto,query63,0.5;0.5;256.0;1.0;1|,3079.81,tpcds,100
hudi,presto,query64,0.5;0.5;256.0;1.0;1|,3201.64,tpcds,100
hudi,presto,query65,0.5;0.5;256.0;1.0;1|,3435.98,tpcds,100
hudi,presto,query66,0.5;0.5;256.0;1.0;1|,2718.45,tpcds,100
hudi,presto,query67,0.5;0.5;256.0;1.0;1|,3578.69,tpcds,100
hudi,presto,query68,0.5;0.5;256.0;1.0;1|,2915.51,tpcds,100
hudi,presto,query69,0.5;0.5;256.0;1.0;1|,3156.73,tpcds,100
hudi,presto,query7,0.5;0.5;256.0;1.0;1|,3444.93,tpcds,100
hudi,presto,query70,0.5;0.5;256.0;1.0;1|,3773.76,tpcds,100
hudi,presto,query71,0.5;0.5;256.0;1.0;1|,3076.06,tpcds,100
hudi,presto,query72,0.5;0.5;256.0;1.0;1|,3164.96,tpcds,100
hudi,presto,query73,0.5;0.5;256.0;1.0;1|,3049.44,tpcds,100
hudi,presto,query74,0.5;0.5;256.0;1.0;1|,3375.68,tpcds,100
hudi,presto,query75,0.5;0.5;256.0;1.0;1|,3094.68,tpcds,100
hudi,presto,query76,0.5;0.5;256.0;1.0;1|,2853.05,tpcds,100
hudi,presto,query78,0.5;0.5;256.0;1.0;1|,3585.58,tpcds,100
hudi,presto,query79,0.5;0.5;256.0;1.0;1|,3067.32,tpcds,100
hudi,presto,query8,0.5;0.5;256.0;1.0;1|,3061.45,tpcds,100
hudi,presto,query81,0.5;0.5;256.0;1.0;1|,3163.3,tpcds,100
hudi,presto,query83,0.5;0.5;256.0;1.0;1|,3398.79,tpcds,100
hudi,presto,query84,0.5;0.5;256.0;1.0;1|,3259.7,tpcds,100
hudi,presto,query85,0.5;0.5;256.0;1.0;1|,3658.12,tpcds,100
hudi,presto,query86,0.5;0.5;256.0;1.0;1|,2878.75,tpcds,100
hudi,presto,query87,0.5;0.5;256.0;1.0;1|,3215.81,tpcds,100
hudi,presto,query88,0.5;0.5;256.0;1.0;1|,3167.35,tpcds,100
hudi,presto,query89,0.5;0.5;256.0;1.0;1|,3248.41,tpcds,100
hudi,presto,query9,0.5;0.5;256.0;1.0;1|,3188.06,tpcds,100
hudi,presto,query90,0.5;0.5;256.0;1.0;1|,3002.72,tpcds,100
hudi,presto,query91,0.5;0.5;256.0;1.0;1|,3069.2,tpcds,100
hudi,presto,query93,0.5;0.5;256.0;1.0;1|,3785.65,tpcds,100
hudi,presto,query96,0.5;0.5;256.0;1.0;1|,2858.34,tpcds,100
hudi,presto,query97,0.5;0.5;256.0;1.0;1|,2816.45,tpcds,100
hudi,presto,query1,0.1967485295327;0.8339510093593;769.0;1.0;35|,1080.13,tpcds,100
hudi,presto,query10,0.1967485295327;0.8339510093593;769.0;1.0;35|,1324.32,tpcds,100
hudi,presto,query11,0.1967485295327;0.8339510093593;769.0;1.0;35|,1159.3,tpcds,100
hudi,presto,query13,0.1967485295327;0.8339510093593;769.0;1.0;35|,1262.74,tpcds,100
hudi,presto,query14_a,0.1967485295327;0.8339510093593;769.0;1.0;35|,1072.81,tpcds,100
hudi,presto,query14_b,0.1967485295327;0.8339510093593;769.0;1.0;35|,1234.33,tpcds,100
hudi,presto,query15,0.1967485295327;0.8339510093593;769.0;1.0;35|,1103.3,tpcds,100
hudi,presto,query17,0.1967485295327;0.8339510093593;769.0;1.0;35|,1224.58,tpcds,100
hudi,presto,query18,0.1967485295327;0.8339510093593;769.0;1.0;35|,1382.87,tpcds,100
hudi,presto,query19,0.1967485295327;0.8339510093593;769.0;1.0;35|,1413.42,tpcds,100
hudi,presto,query2,0.1967485295327;0.8339510093593;769.0;1.0;35|,1070.85,tpcds,100
hudi,presto,query22,0.1967485295327;0.8339510093593;769.0;1.0;35|,1357.82,tpcds,100
hudi,presto,query23_a,0.1967485295327;0.8339510093593;769.0;1.0;35|,1268.56,tpcds,100
hudi,presto,query23_b,0.1967485295327;0.8339510093593;769.0;1.0;35|,1219.89,tpcds,100
hudi,presto,query24_a,0.1967485295327;0.8339510093593;769.0;1.0;35|,1266.4,tpcds,100
hudi,presto,query24_b,0.1967485295327;0.8339510093593;769.0;1.0;35|,1314.89,tpcds,100
hudi,presto,query25,0.1967485295327;0.8339510093593;769.0;1.0;35|,1287.05,tpcds,100
hudi,presto,query26,0.1967485295327;0.8339510093593;769.0;1.0;35|,1285.03,tpcds,100
hudi,presto,query27,0.1967485295327;0.8339510093593;769.0;1.0;35|,1309.62,tpcds,100
hudi,presto,query28,0.1967485295327;0.8339510093593;769.0;1.0;35|,1235.23,tpcds,100
hudi,presto,query29,0.1967485295327;0.8339510093593;769.0;1.0;35|,1218.96,tpcds,100
hudi,presto,query3,0.1967485295327;0.8339510093593;769.0;1.0;35|,1114.18,tpcds,100
hudi,presto,query31,0.1967485295327;0.8339510093593;769.0;1.0;35|,1203.67,tpcds,100
hudi,presto,query33,0.1967485295327;0.8339510093593;769.0;1.0;35|,1140.69,tpcds,100
hudi,presto,query34,0.1967485295327;0.8339510093593;769.0;1.0;35|,1162.17,tpcds,100
hudi,presto,query35,0.1967485295327;0.8339510093593;769.0;1.0;35|,1063.7,tpcds,100
hudi,presto,query36,0.1967485295327;0.8339510093593;769.0;1.0;35|,1279.81,tpcds,100
hudi,presto,query38,0.1967485295327;0.8339510093593;769.0;1.0;35|,1189.21,tpcds,100
hudi,presto,query39_a,0.1967485295327;0.8339510093593;769.0;1.0;35|,1265.86,tpcds,100
hudi,presto,query39_b,0.1967485295327;0.8339510093593;769.0;1.0;35|,1244.78,tpcds,100
hudi,presto,query4,0.1967485295327;0.8339510093593;769.0;1.0;35|,1212.9,tpcds,100
hudi,presto,query41,0.1967485295327;0.8339510093593;769.0;1.0;35|,1241.09,tpcds,100
hudi,presto,query42,0.1967485295327;0.8339510093593;769.0;1.0;35|,1446.69,tpcds,100
hudi,presto,query43,0.1967485295327;0.8339510093593;769.0;1.0;35|,1426.09,tpcds,100
hudi,presto,query44,0.1967485295327;0.8339510093593;769.0;1.0;35|,1196.12,tpcds,100
hudi,presto,query45,0.1967485295327;0.8339510093593;769.0;1.0;35|,1069.76,tpcds,100
hudi,presto,query46,0.1967485295327;0.8339510093593;769.0;1.0;35|,1250.63,tpcds,100
hudi,presto,query47,0.1967485295327;0.8339510093593;769.0;1.0;35|,1232.17,tpcds,100
hudi,presto,query48,0.1967485295327;0.8339510093593;769.0;1.0;35|,1211.59,tpcds,100
hudi,presto,query49,0.1967485295327;0.8339510093593;769.0;1.0;35|,1196.84,tpcds,100
hudi,presto,query51,0.1967485295327;0.8339510093593;769.0;1.0;35|,1263.13,tpcds,100
hudi,presto,query52,0.1967485295327;0.8339510093593;769.0;1.0;35|,1019.56,tpcds,100
hudi,presto,query53,0.1967485295327;0.8339510093593;769.0;1.0;35|,1159.2,tpcds,100
hudi,presto,query54,0.1967485295327;0.8339510093593;769.0;1.0;35|,1231.15,tpcds,100
hudi,presto,query55,0.1967485295327;0.8339510093593;769.0;1.0;35|,1170.23,tpcds,100
