datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,query14_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4785.84,tpcds,100
hudi,trino,query14_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5152.34,tpcds,100
hudi,trino,query15,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,4984.51,tpcds,100
hudi,trino,query17,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5560.76,tpcds,100
hudi,trino,query18,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5378.33,tpcds,100
hudi,trino,query19,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5348.77,tpcds,100
hudi,trino,query2,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5845.24,tpcds,100
hudi,trino,query22,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5502.19,tpcds,100
hudi,trino,query23_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,5415.52,tpcds,100
hudi,trino,query23_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,6607.14,tpcds,100
hudi,trino,query24_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,6444.2,tpcds,100
hudi,trino,query24_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7832.15,tpcds,100
hudi,trino,query25,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,6319.58,tpcds,100
hudi,trino,query26,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7131.75,tpcds,100
hudi,trino,query27,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8267.38,tpcds,100
hudi,trino,query28,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8083.05,tpcds,100
hudi,trino,query29,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,9496.48,tpcds,100
hudi,trino,query3,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,7349.57,tpcds,100
hudi,trino,query31,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,9145.1,tpcds,100
hudi,trino,query33,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,8880.38,tpcds,100
hudi,trino,query34,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12052.63,tpcds,100
hudi,trino,query35,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12159.93,tpcds,100
hudi,trino,query36,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13545.23,tpcds,100
hudi,trino,query38,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13010.93,tpcds,100
hudi,trino,query39_a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12361.57,tpcds,100
hudi,trino,query39_b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12787.86,tpcds,100
hudi,trino,query4,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13624.8,tpcds,100
hudi,trino,query41,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,12367.84,tpcds,100
hudi,trino,query42,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,14106.09,tpcds,100
hudi,trino,query43,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,16359.14,tpcds,100
hudi,trino,query44,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13890.04,tpcds,100
hudi,trino,query45,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,15351.61,tpcds,100
hudi,trino,query46,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,16723.71,tpcds,100
hudi,trino,query47,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,17099.32,tpcds,100
hudi,trino,query48,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,14922.53,tpcds,100
hudi,trino,query49,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,13756.79,tpcds,100
hudi,trino,query51,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,15411.15,tpcds,100
hudi,trino,query52,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,15460.72,tpcds,100
hudi,trino,query53,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,14719.03,tpcds,100
hudi,trino,query54,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,15839.06,tpcds,100
hudi,trino,query55,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,17067.93,tpcds,100
hudi,trino,query56,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,19908.35,tpcds,100
hudi,trino,query57,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,18451.1,tpcds,100
hudi,trino,query58,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,17129.39,tpcds,100
hudi,trino,query59,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,17997.5,tpcds,100
hudi,trino,query6,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,18378.16,tpcds,100
hudi,trino,query60,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,21001.81,tpcds,100
hudi,trino,query61,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,21762.0,tpcds,100
hudi,trino,query63,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,20305.41,tpcds,100
hudi,trino,query64,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,23536.03,tpcds,100
hudi,trino,query65,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,21200.83,tpcds,100
hudi,trino,query66,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,33954.13,tpcds,100
hudi,trino,query67,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,31009.3,tpcds,100
hudi,trino,query68,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,38474.45,tpcds,100
hudi,trino,query69,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,34797.89,tpcds,100
hudi,trino,query7,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,30854.54,tpcds,100
hudi,trino,query70,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,34000.76,tpcds,100
hudi,trino,query71,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,42519.65,tpcds,100
hudi,trino,query72,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,43747.07,tpcds,100
hudi,trino,query73,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,41478.39,tpcds,100
hudi,trino,query74,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,36105.76,tpcds,100
hudi,trino,query75,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,51539.8,tpcds,100
hudi,trino,query76,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,42614.19,tpcds,100
hudi,trino,query78,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,45468.12,tpcds,100
hudi,trino,query79,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,48631.39,tpcds,100
hudi,trino,query8,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,52235.48,tpcds,100
hudi,trino,query81,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,48375.61,tpcds,100
hudi,trino,query83,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,51196.47,tpcds,100
hudi,trino,query84,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,53492.52,tpcds,100
hudi,trino,query85,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,46307.21,tpcds,100
hudi,trino,query86,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,47930.05,tpcds,100
hudi,trino,query87,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,55348.08,tpcds,100
hudi,trino,query88,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,42641.56,tpcds,100
hudi,trino,query89,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,50475.49,tpcds,100
hudi,trino,query9,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,45869.75,tpcds,100
hudi,trino,query90,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,47799.23,tpcds,100
hudi,trino,query91,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,52129.56,tpcds,100
hudi,trino,query93,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,51344.54,tpcds,100
hudi,trino,query96,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,67924.42,tpcds,100
hudi,trino,query97,103.0;14.0;36.0;20.0;256.0;237.0;280.0|,65901.56,tpcds,100
hudi,trino,query1,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,3968.5,tpcds,100
hudi,trino,query10,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4442.23,tpcds,100
hudi,trino,query11,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4167.17,tpcds,100
hudi,trino,query13,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4426.97,tpcds,100
hudi,trino,query14_a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4555.34,tpcds,100
hudi,trino,query14_b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4223.0,tpcds,100
hudi,trino,query15,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4085.45,tpcds,100
hudi,trino,query17,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5411.07,tpcds,100
hudi,trino,query18,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4788.82,tpcds,100
hudi,trino,query19,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4715.63,tpcds,100
hudi,trino,query2,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5113.05,tpcds,100
hudi,trino,query22,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4443.74,tpcds,100
hudi,trino,query23_a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5127.65,tpcds,100
hudi,trino,query23_b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5388.48,tpcds,100
hudi,trino,query24_a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5558.03,tpcds,100
hudi,trino,query24_b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,5008.19,tpcds,100
hudi,trino,query25,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4045.15,tpcds,100
hudi,trino,query26,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4483.5,tpcds,100
hudi,trino,query27,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4563.45,tpcds,100
hudi,trino,query28,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,4356.47,tpcds,100
hudi,trino,query29,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,9963.59,tpcds,100
hudi,trino,query3,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,13529.66,tpcds,100
hudi,trino,query31,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,10326.7,tpcds,100
hudi,trino,query33,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,13281.23,tpcds,100
hudi,trino,query34,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,11185.59,tpcds,100
hudi,trino,query35,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,10848.67,tpcds,100
hudi,trino,query36,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,12996.22,tpcds,100
hudi,trino,query38,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15057.59,tpcds,100
hudi,trino,query39_a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,12817.7,tpcds,100
hudi,trino,query39_b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,16081.91,tpcds,100
hudi,trino,query4,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,13973.43,tpcds,100
hudi,trino,query41,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,13838.23,tpcds,100
hudi,trino,query42,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,14745.5,tpcds,100
hudi,trino,query43,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15254.45,tpcds,100
hudi,trino,query44,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,14095.82,tpcds,100
hudi,trino,query45,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18272.46,tpcds,100
hudi,trino,query46,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,13929.54,tpcds,100
hudi,trino,query47,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18594.89,tpcds,100
hudi,trino,query48,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17385.27,tpcds,100
hudi,trino,query49,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,16415.37,tpcds,100
hudi,trino,query51,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18123.4,tpcds,100
hudi,trino,query52,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18236.76,tpcds,100
hudi,trino,query53,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17127.2,tpcds,100
hudi,trino,query54,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15014.6,tpcds,100
hudi,trino,query55,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18949.34,tpcds,100
hudi,trino,query56,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18741.87,tpcds,100
hudi,trino,query57,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15593.16,tpcds,100
hudi,trino,query58,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,16791.1,tpcds,100
hudi,trino,query59,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15618.26,tpcds,100
hudi,trino,query6,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17092.68,tpcds,100
hudi,trino,query60,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17763.54,tpcds,100
hudi,trino,query61,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,16194.69,tpcds,100
hudi,trino,query63,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,17583.27,tpcds,100
hudi,trino,query64,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,16422.8,tpcds,100
hudi,trino,query65,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,18887.2,tpcds,100
hudi,trino,query66,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,15527.69,tpcds,100
hudi,trino,query67,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,20110.13,tpcds,100
hudi,trino,query68,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,34525.07,tpcds,100
hudi,trino,query69,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,33917.04,tpcds,100
hudi,trino,query7,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,34726.19,tpcds,100
hudi,trino,query70,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,35403.44,tpcds,100
hudi,trino,query71,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,30055.84,tpcds,100
hudi,trino,query72,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,36394.68,tpcds,100
hudi,trino,query73,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,30219.93,tpcds,100
hudi,trino,query74,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,31787.66,tpcds,100
hudi,trino,query75,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,39270.11,tpcds,100
hudi,trino,query76,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,37023.33,tpcds,100
hudi,trino,query78,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,34744.25,tpcds,100
hudi,trino,query79,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,40190.87,tpcds,100
hudi,trino,query8,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,38571.66,tpcds,100
hudi,trino,query81,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,36653.73,tpcds,100
hudi,trino,query83,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,41621.27,tpcds,100
hudi,trino,query84,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,39055.95,tpcds,100
hudi,trino,query85,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,32359.7,tpcds,100
hudi,trino,query86,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,31891.86,tpcds,100
hudi,trino,query87,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,36349.35,tpcds,100
hudi,trino,query88,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,36700.96,tpcds,100
hudi,trino,query89,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,39111.8,tpcds,100
hudi,trino,query9,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,37946.18,tpcds,100
hudi,trino,query90,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,34438.16,tpcds,100
hudi,trino,query91,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,33040.24,tpcds,100
hudi,trino,query93,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,39856.93,tpcds,100
hudi,trino,query96,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,46251.93,tpcds,100
hudi,trino,query97,20.0;18.0;18.0;16.0;32.0;32.0;200.0|,46311.67,tpcds,100
hudi,trino,query1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5998.69,tpcds,100
hudi,trino,query10,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5486.92,tpcds,100
hudi,trino,query11,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5813.91,tpcds,100
hudi,trino,query13,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6177.96,tpcds,100
hudi,trino,query14_a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,4658.03,tpcds,100
hudi,trino,query14_b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5356.95,tpcds,100
hudi,trino,query15,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,4854.87,tpcds,100
hudi,trino,query17,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5855.92,tpcds,100
hudi,trino,query18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6211.74,tpcds,100
hudi,trino,query19,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,4787.25,tpcds,100
hudi,trino,query2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5304.01,tpcds,100
hudi,trino,query22,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5262.77,tpcds,100
hudi,trino,query23_a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5768.64,tpcds,100
hudi,trino,query23_b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5534.66,tpcds,100
hudi,trino,query24_a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5310.3,tpcds,100
hudi,trino,query24_b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5757.74,tpcds,100
hudi,trino,query25,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5670.51,tpcds,100
hudi,trino,query26,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6360.87,tpcds,100
hudi,trino,query27,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5676.95,tpcds,100
hudi,trino,query28,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6768.09,tpcds,100
hudi,trino,query29,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6062.87,tpcds,100
hudi,trino,query3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6875.25,tpcds,100
hudi,trino,query31,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6000.61,tpcds,100
hudi,trino,query33,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6280.9,tpcds,100
hudi,trino,query34,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6058.38,tpcds,100
hudi,trino,query35,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5887.62,tpcds,100
hudi,trino,query36,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6177.96,tpcds,100
hudi,trino,query38,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5952.8,tpcds,100
hudi,trino,query39_a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5330.41,tpcds,100
hudi,trino,query39_b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,5876.76,tpcds,100
hudi,trino,query4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6860.34,tpcds,100
hudi,trino,query41,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,6495.28,tpcds,100
hudi,trino,query42,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11980.42,tpcds,100
hudi,trino,query43,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11731.97,tpcds,100
hudi,trino,query44,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11498.94,tpcds,100
hudi,trino,query45,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11429.48,tpcds,100
hudi,trino,query46,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11560.42,tpcds,100
hudi,trino,query47,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,14276.0,tpcds,100
hudi,trino,query48,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12712.07,tpcds,100
hudi,trino,query49,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12062.89,tpcds,100
hudi,trino,query51,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,10781.1,tpcds,100
hudi,trino,query52,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12893.47,tpcds,100
hudi,trino,query53,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11492.63,tpcds,100
hudi,trino,query54,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11004.65,tpcds,100
hudi,trino,query55,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12664.07,tpcds,100
hudi,trino,query56,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,13710.95,tpcds,100
hudi,trino,query57,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,12871.13,tpcds,100
hudi,trino,query58,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,13959.6,tpcds,100
hudi,trino,query59,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,13310.63,tpcds,100
hudi,trino,query6,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,11737.06,tpcds,100
hudi,trino,query60,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,10524.29,tpcds,100
hudi,trino,query61,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19521.02,tpcds,100
hudi,trino,query63,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19742.14,tpcds,100
hudi,trino,query64,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,18231.31,tpcds,100
hudi,trino,query65,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20146.23,tpcds,100
hudi,trino,query66,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,18779.18,tpcds,100
hudi,trino,query67,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20423.63,tpcds,100
hudi,trino,query68,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,18789.93,tpcds,100
hudi,trino,query69,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,16987.1,tpcds,100
hudi,trino,query7,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19847.4,tpcds,100
hudi,trino,query70,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20739.98,tpcds,100
hudi,trino,query71,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19679.73,tpcds,100
hudi,trino,query72,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19024.75,tpcds,100
hudi,trino,query73,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,18613.79,tpcds,100
hudi,trino,query74,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19140.17,tpcds,100
hudi,trino,query75,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,17806.33,tpcds,100
hudi,trino,query76,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19518.22,tpcds,100
hudi,trino,query78,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,21736.29,tpcds,100
hudi,trino,query79,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,15819.08,tpcds,100
hudi,trino,query8,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,15999.17,tpcds,100
hudi,trino,query81,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20486.48,tpcds,100
hudi,trino,query83,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,21684.1,tpcds,100
hudi,trino,query84,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,21561.41,tpcds,100
hudi,trino,query85,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20702.42,tpcds,100
hudi,trino,query86,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,23439.26,tpcds,100
hudi,trino,query87,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19333.66,tpcds,100
hudi,trino,query88,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19482.89,tpcds,100
hudi,trino,query89,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,22960.22,tpcds,100
hudi,trino,query9,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20068.09,tpcds,100
hudi,trino,query90,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,19882.16,tpcds,100
hudi,trino,query91,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,23161.88,tpcds,100
hudi,trino,query93,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20577.42,tpcds,100
hudi,trino,query96,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,20407.58,tpcds,100
hudi,trino,query97,30.0;15.0;15.0;11.0;128.0;33.0;106.0|,22222.88,tpcds,100
hudi,trino,query1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5667.64,tpcds,100
hudi,trino,query10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5047.86,tpcds,100
hudi,trino,query11,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6325.97,tpcds,100
hudi,trino,query13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5312.11,tpcds,100
hudi,trino,query14_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5069.66,tpcds,100
hudi,trino,query14_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5225.77,tpcds,100
hudi,trino,query15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5794.62,tpcds,100
hudi,trino,query17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5157.65,tpcds,100
hudi,trino,query18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5512.31,tpcds,100
hudi,trino,query19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6088.77,tpcds,100
hudi,trino,query2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5201.41,tpcds,100
hudi,trino,query22,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,4634.04,tpcds,100
hudi,trino,query23_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5689.24,tpcds,100
hudi,trino,query23_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6329.54,tpcds,100
hudi,trino,query24_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,7591.63,tpcds,100
hudi,trino,query24_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6785.01,tpcds,100
hudi,trino,query25,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6586.12,tpcds,100
hudi,trino,query26,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6991.33,tpcds,100
hudi,trino,query27,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6367.75,tpcds,100
hudi,trino,query28,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,7346.6,tpcds,100
hudi,trino,query29,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5905.46,tpcds,100
hudi,trino,query3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6478.53,tpcds,100
hudi,trino,query31,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,6536.7,tpcds,100
hudi,trino,query33,103.0;14.0;20.0;36.0;256.0;237.0;280.0|,5516.67,tpcds,100
