datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,5535.41,tpcds,100
delta,trino,query84,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,7013.65,tpcds,100
delta,trino,query86,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,4606.51,tpcds,100
delta,trino,query89,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,6679.24,tpcds,100
delta,trino,query9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,7491.39,tpcds,100
delta,trino,query90,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,9709.89,tpcds,100
delta,trino,query91,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,8586.55,tpcds,100
delta,trino,query93,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,6359.39,tpcds,100
delta,trino,query96,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=48,12284.67,tpcds,100
delta,trino,query10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4340.68,tpcds,100
delta,trino,query11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8503.47,tpcds,100
delta,trino,query13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6509.47,tpcds,100
delta,trino,query14_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5190.89,tpcds,100
delta,trino,query14_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8297.71,tpcds,100
delta,trino,query15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,11165.18,tpcds,100
delta,trino,query18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7973.74,tpcds,100
delta,trino,query19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7257.01,tpcds,100
delta,trino,query23_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5980.55,tpcds,100
delta,trino,query24_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7653.43,tpcds,100
delta,trino,query26,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8599.63,tpcds,100
delta,trino,query27,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9714.91,tpcds,100
delta,trino,query28,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,12229.04,tpcds,100
delta,trino,query29,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6391.58,tpcds,100
delta,trino,query3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5180.11,tpcds,100
delta,trino,query33,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5514.85,tpcds,100
delta,trino,query34,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9579.67,tpcds,100
delta,trino,query36,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6413.82,tpcds,100
delta,trino,query38,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7807.4,tpcds,100
delta,trino,query39_a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6335.43,tpcds,100
delta,trino,query39_b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7166.56,tpcds,100
delta,trino,query41,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8344.63,tpcds,100
delta,trino,query43,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8142.06,tpcds,100
delta,trino,query44,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6253.48,tpcds,100
delta,trino,query46,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5674.48,tpcds,100
delta,trino,query47,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7589.93,tpcds,100
delta,trino,query48,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4757.13,tpcds,100
delta,trino,query49,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4564.31,tpcds,100
delta,trino,query51,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6753.33,tpcds,100
delta,trino,query52,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7317.97,tpcds,100
delta,trino,query53,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5265.85,tpcds,100
delta,trino,query55,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6737.91,tpcds,100
delta,trino,query56,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,13514.29,tpcds,100
delta,trino,query58,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9385.31,tpcds,100
delta,trino,query59,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5330.78,tpcds,100
delta,trino,query6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9176.39,tpcds,100
delta,trino,query61,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,5939.94,tpcds,100
delta,trino,query63,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8332.49,tpcds,100
delta,trino,query64,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8069.63,tpcds,100
delta,trino,query66,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,9698.04,tpcds,100
delta,trino,query67,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,13036.14,tpcds,100
delta,trino,query69,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,4718.07,tpcds,100
delta,trino,query70,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8171.59,tpcds,100
delta,trino,query71,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6259.53,tpcds,100
delta,trino,query72,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,10165.82,tpcds,100
delta,trino,query75,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6238.63,tpcds,100
delta,trino,query79,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,7269.32,tpcds,100
delta,trino,query8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6264.19,tpcds,100
delta,trino,query84,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,8873.42,tpcds,100
delta,trino,query86,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=16,6231.3,tpcds,100
