datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,job_19b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,18128.0,job,10
delta,trino,job_19b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,12804.0,job,10
delta,trino,job_19c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12567.0,job,10
delta,trino,job_19c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,12796.0,job,10
delta,trino,job_19c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16317.0,job,10
delta,trino,job_19c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,16379.0,job,10
delta,trino,job_19c,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12567.0,job,10
delta,trino,job_19c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,16513.0,job,10
delta,trino,job_19c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17414.0,job,10
delta,trino,job_19c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,17320.0,job,10
delta,trino,job_19c,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,12999.0,job,10
delta,trino,job_19c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,18085.0,job,10
delta,trino,job_19c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,17347.0,job,10
delta,trino,job_19c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,13489.0,job,10
delta,trino,job_19c,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,17492.0,job,10
delta,trino,job_19c,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,14688.0,job,10
delta,trino,job_19d,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,19855.0,job,10
delta,trino,job_19d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,19725.0,job,10
delta,trino,job_19d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,24435.0,job,10
delta,trino,job_19d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,25160.0,job,10
delta,trino,job_19d,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,21257.0,job,10
delta,trino,job_19d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,25710.0,job,10
delta,trino,job_19d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,26769.0,job,10
delta,trino,job_19d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,25888.0,job,10
delta,trino,job_19d,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,19568.0,job,10
delta,trino,job_19d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,27408.0,job,10
delta,trino,job_19d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,24749.0,job,10
delta,trino,job_19d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,20861.0,job,10
delta,trino,job_19d,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,24742.0,job,10
delta,trino,job_19d,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,20485.0,job,10
delta,trino,job_1a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,2007.0,job,10
delta,trino,job_1a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,2959.0,job,10
delta,trino,job_1a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2524.0,job,10
delta,trino,job_1a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,2382.0,job,10
delta,trino,job_1a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,2171.0,job,10
delta,trino,job_1a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,2533.0,job,10
delta,trino,job_1a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2706.0,job,10
delta,trino,job_1a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,2588.0,job,10
delta,trino,job_1a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,2191.0,job,10
delta,trino,job_1a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2861.0,job,10
delta,trino,job_1a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,2963.0,job,10
delta,trino,job_1a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2832.0,job,10
delta,trino,job_1a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2548.0,job,10
delta,trino,job_1a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2143.0,job,10
delta,trino,job_1b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1793.0,job,10
delta,trino,job_1b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,2368.0,job,10
delta,trino,job_1b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2573.0,job,10
delta,trino,job_1b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,2429.0,job,10
delta,trino,job_1b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,1878.0,job,10
delta,trino,job_1b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,2674.0,job,10
delta,trino,job_1b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2464.0,job,10
delta,trino,job_1b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,2512.0,job,10
delta,trino,job_1b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,1973.0,job,10
delta,trino,job_1b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2898.0,job,10
delta,trino,job_1b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,2662.0,job,10
delta,trino,job_1b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2110.0,job,10
delta,trino,job_1b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2470.0,job,10
delta,trino,job_1b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2040.0,job,10
delta,trino,job_1c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,2262.0,job,10
delta,trino,job_1c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,1928.0,job,10
delta,trino,job_1c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2351.0,job,10
delta,trino,job_1c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,2373.0,job,10
delta,trino,job_1c,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,1759.0,job,10
delta,trino,job_1c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,2172.0,job,10
delta,trino,job_1c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2586.0,job,10
delta,trino,job_1c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,2261.0,job,10
delta,trino,job_1c,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,1944.0,job,10
delta,trino,job_1c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2288.0,job,10
delta,trino,job_1c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,2474.0,job,10
delta,trino,job_1c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2117.0,job,10
delta,trino,job_1c,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2300.0,job,10
delta,trino,job_1c,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2249.0,job,10
delta,trino,job_1d,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1873.0,job,10
delta,trino,job_1d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,2322.0,job,10
delta,trino,job_1d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,2279.0,job,10
delta,trino,job_1d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,2423.0,job,10
delta,trino,job_1d,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,2122.0,job,10
delta,trino,job_1d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,2523.0,job,10
delta,trino,job_1d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2588.0,job,10
delta,trino,job_1d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,2865.0,job,10
delta,trino,job_1d,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,2007.0,job,10
delta,trino,job_1d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,2682.0,job,10
delta,trino,job_1d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,2637.0,job,10
delta,trino,job_1d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,2477.0,job,10
delta,trino,job_1d,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,2460.0,job,10
delta,trino,job_1d,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,2101.0,job,10
delta,trino,job_20a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12930.0,job,10
delta,trino,job_20a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,13157.0,job,10
delta,trino,job_20a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15411.0,job,10
delta,trino,job_20a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,15684.0,job,10
delta,trino,job_20a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12121.0,job,10
delta,trino,job_20a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15285.0,job,10
delta,trino,job_20a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,18044.0,job,10
delta,trino,job_20a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15343.0,job,10
delta,trino,job_20a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,13626.0,job,10
delta,trino,job_20a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,16085.0,job,10
delta,trino,job_20a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,15064.0,job,10
delta,trino,job_20a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,15273.0,job,10
delta,trino,job_20a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,16855.0,job,10
delta,trino,job_20a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,11300.0,job,10
delta,trino,job_20b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12588.0,job,10
delta,trino,job_20b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,13093.0,job,10
delta,trino,job_20b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,16305.0,job,10
delta,trino,job_20b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,15145.0,job,10
delta,trino,job_20b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12131.0,job,10
delta,trino,job_20b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14916.0,job,10
delta,trino,job_20b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17957.0,job,10
delta,trino,job_20b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15511.0,job,10
delta,trino,job_20b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,13638.0,job,10
delta,trino,job_20b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,16447.0,job,10
delta,trino,job_20b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,15226.0,job,10
delta,trino,job_20b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,12460.0,job,10
delta,trino,job_20b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,16994.0,job,10
delta,trino,job_20b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,11718.0,job,10
delta,trino,job_20c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12801.0,job,10
delta,trino,job_20c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,12757.0,job,10
delta,trino,job_20c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14752.0,job,10
delta,trino,job_20c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,15312.0,job,10
delta,trino,job_20c,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,12901.0,job,10
delta,trino,job_20c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,17752.0,job,10
delta,trino,job_20c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,17168.0,job,10
delta,trino,job_20c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,15908.0,job,10
delta,trino,job_20c,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,12552.0,job,10
delta,trino,job_20c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,17876.0,job,10
delta,trino,job_20c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,17593.0,job,10
delta,trino,job_20c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,14550.0,job,10
delta,trino,job_20c,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,16257.0,job,10
delta,trino,job_20c,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,12441.0,job,10
delta,trino,job_21a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,7928.0,job,10
delta,trino,job_21a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,9061.0,job,10
delta,trino,job_21a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,10753.0,job,10
delta,trino,job_21a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,11161.0,job,10
delta,trino,job_21a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,8933.0,job,10
delta,trino,job_21a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,10275.0,job,10
delta,trino,job_21a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,10395.0,job,10
delta,trino,job_21a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,9830.0,job,10
delta,trino,job_21a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,9671.0,job,10
delta,trino,job_21a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,10508.0,job,10
delta,trino,job_21a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,11403.0,job,10
delta,trino,job_21a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,8816.0,job,10
delta,trino,job_21a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,11093.0,job,10
delta,trino,job_21a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,9276.0,job,10
delta,trino,job_21b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,9028.0,job,10
delta,trino,job_21b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,8560.0,job,10
delta,trino,job_21b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,9715.0,job,10
delta,trino,job_21b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,10611.0,job,10
delta,trino,job_21b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,8822.0,job,10
delta,trino,job_21b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,10810.0,job,10
delta,trino,job_21b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,10600.0,job,10
delta,trino,job_21b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,10252.0,job,10
delta,trino,job_21b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,9179.0,job,10
delta,trino,job_21b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,11250.0,job,10
delta,trino,job_21b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,10889.0,job,10
delta,trino,job_21b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,9164.0,job,10
delta,trino,job_21b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,10446.0,job,10
delta,trino,job_21b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,8882.0,job,10
delta,trino,job_21c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,8362.0,job,10
delta,trino,job_21c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,8599.0,job,10
delta,trino,job_21c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,11982.0,job,10
delta,trino,job_21c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,10023.0,job,10
delta,trino,job_21c,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,8705.0,job,10
delta,trino,job_21c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,10348.0,job,10
delta,trino,job_21c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,11008.0,job,10
delta,trino,job_21c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,10996.0,job,10
delta,trino,job_21c,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,9430.0,job,10
delta,trino,job_21c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,11276.0,job,10
delta,trino,job_21c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,11264.0,job,10
delta,trino,job_21c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,8812.0,job,10
delta,trino,job_21c,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,10783.0,job,10
delta,trino,job_21c,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,9627.0,job,10
delta,trino,job_22a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,9039.0,job,10
delta,trino,job_22a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,10897.0,job,10
delta,trino,job_22a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,11432.0,job,10
delta,trino,job_22a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,11580.0,job,10
delta,trino,job_22a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,9643.0,job,10
delta,trino,job_22a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,12188.0,job,10
delta,trino,job_22a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,11109.0,job,10
delta,trino,job_22a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,11448.0,job,10
delta,trino,job_22a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,10355.0,job,10
delta,trino,job_22a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,11561.0,job,10
delta,trino,job_22a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,11894.0,job,10
delta,trino,job_22a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,10788.0,job,10
delta,trino,job_22a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,11347.0,job,10
delta,trino,job_22a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,10441.0,job,10
delta,trino,job_22b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,9231.0,job,10
delta,trino,job_22b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,10445.0,job,10
delta,trino,job_22b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,11889.0,job,10
delta,trino,job_22b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,11909.0,job,10
delta,trino,job_22b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,10613.0,job,10
delta,trino,job_22b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,12222.0,job,10
delta,trino,job_22b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,11701.0,job,10
delta,trino,job_22b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,11297.0,job,10
delta,trino,job_22b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,10269.0,job,10
delta,trino,job_22b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,12333.0,job,10
delta,trino,job_22b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,10959.0,job,10
delta,trino,job_22b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,11194.0,job,10
delta,trino,job_22b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,11450.0,job,10
delta,trino,job_22b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,9720.0,job,10
delta,trino,job_22c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,9822.0,job,10
delta,trino,job_22c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,11373.0,job,10
delta,trino,job_22c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,11636.0,job,10
delta,trino,job_22c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,11820.0,job,10
delta,trino,job_22c,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,10828.0,job,10
delta,trino,job_22c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,12536.0,job,10
delta,trino,job_22c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,12043.0,job,10
delta,trino,job_22c,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,11727.0,job,10
delta,trino,job_22c,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,10871.0,job,10
delta,trino,job_22c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,13739.0,job,10
delta,trino,job_22c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,12106.0,job,10
delta,trino,job_22c,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,10965.0,job,10
delta,trino,job_22c,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,12347.0,job,10
delta,trino,job_22c,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,10178.0,job,10
delta,trino,job_22d,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,12643.0,job,10
delta,trino,job_22d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,11589.0,job,10
delta,trino,job_22d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,13309.0,job,10
delta,trino,job_22d,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,13805.0,job,10
delta,trino,job_22d,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,13395.0,job,10
delta,trino,job_22d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,14351.0,job,10
delta,trino,job_22d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14076.0,job,10
delta,trino,job_22d,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,12450.0,job,10
delta,trino,job_22d,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,10964.0,job,10
delta,trino,job_22d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,14324.0,job,10
delta,trino,job_22d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,13424.0,job,10
delta,trino,job_22d,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,12528.0,job,10
delta,trino,job_22d,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,14319.0,job,10
delta,trino,job_22d,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,10935.0,job,10
delta,trino,job_23a,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,11046.0,job,10
delta,trino,job_23a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,11870.0,job,10
delta,trino,job_23a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,15971.0,job,10
delta,trino,job_23a,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,14066.0,job,10
delta,trino,job_23a,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,11778.0,job,10
delta,trino,job_23a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,15296.0,job,10
delta,trino,job_23a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,14518.0,job,10
delta,trino,job_23a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,13303.0,job,10
delta,trino,job_23a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,12051.0,job,10
delta,trino,job_23a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,14526.0,job,10
delta,trino,job_23a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,14553.0,job,10
delta,trino,job_23a,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,11760.0,job,10
delta,trino,job_23a,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,14614.0,job,10
delta,trino,job_23a,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,10906.0,job,10
delta,trino,job_23b,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,9503.0,job,10
delta,trino,job_23b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,10724.0,job,10
delta,trino,job_23b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,12621.0,job,10
delta,trino,job_23b,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,12601.0,job,10
delta,trino,job_23b,103.0;14.0;36.0;20.0;256.0;237.0;280.0|1;1;0,11063.0,job,10
delta,trino,job_23b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;1;0,12072.0,job,10
delta,trino,job_23b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,12493.0,job,10
delta,trino,job_23b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;0;1,11886.0,job,10
delta,trino,job_23b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|0;0;1,9828.0,job,10
delta,trino,job_23b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;1;1,13464.0,job,10
delta,trino,job_23b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,12275.0,job,10
delta,trino,job_23b,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,9839.0,job,10
delta,trino,job_23b,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,13789.0,job,10
delta,trino,job_23b,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,10032.0,job,10
delta,trino,job_23c,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,10739.0,job,10
delta,trino,job_23c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;1,14711.0,job,10
delta,trino,job_23c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,14174.0,job,10
delta,trino,job_23c,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;0;1,15228.0,job,10
