datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,job_2d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4503.0,job,10
delta,spark,job_2d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4406.0,job,10
delta,spark,job_2d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3476.0,job,10
delta,spark,job_2d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3978.0,job,10
delta,spark,job_2d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3962.0,job,10
delta,spark,job_2d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2734.0,job,10
delta,spark,job_2d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4854.0,job,10
delta,spark,job_2d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3986.0,job,10
delta,spark,job_2d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4363.0,job,10
delta,spark,job_2d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4284.0,job,10
delta,spark,job_2d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4065.0,job,10
delta,spark,job_30a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4023.0,job,10
delta,spark,job_30a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4698.0,job,10
delta,spark,job_30a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5126.0,job,10
delta,spark,job_30a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4461.0,job,10
delta,spark,job_30a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4561.0,job,10
delta,spark,job_30a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5124.0,job,10
delta,spark,job_30a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4558.0,job,10
delta,spark,job_30a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4401.0,job,10
delta,spark,job_30a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4894.0,job,10
delta,spark,job_30a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3883.0,job,10
delta,spark,job_30a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5428.0,job,10
delta,spark,job_30a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4663.0,job,10
delta,spark,job_30a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5064.0,job,10
delta,spark,job_30a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4015.0,job,10
delta,spark,job_30b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4081.0,job,10
delta,spark,job_30b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4732.0,job,10
delta,spark,job_30b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5302.0,job,10
delta,spark,job_30b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4829.0,job,10
delta,spark,job_30b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4078.0,job,10
delta,spark,job_30b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4849.0,job,10
delta,spark,job_30b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5182.0,job,10
delta,spark,job_30b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4486.0,job,10
delta,spark,job_30b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4717.0,job,10
delta,spark,job_30b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5281.0,job,10
delta,spark,job_30b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4938.0,job,10
delta,spark,job_30b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4334.0,job,10
delta,spark,job_30b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4746.0,job,10
delta,spark,job_30b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4116.0,job,10
delta,spark,job_30c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5254.0,job,10
delta,spark,job_30c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4091.0,job,10
delta,spark,job_30c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5060.0,job,10
delta,spark,job_30c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3997.0,job,10
delta,spark,job_30c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4676.0,job,10
delta,spark,job_30c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6117.0,job,10
delta,spark,job_30c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5512.0,job,10
delta,spark,job_30c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4465.0,job,10
delta,spark,job_30c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6369.0,job,10
delta,spark,job_30c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4216.0,job,10
delta,spark,job_30c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5731.0,job,10
delta,spark,job_30c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4596.0,job,10
delta,spark,job_30c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5734.0,job,10
delta,spark,job_30c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4177.0,job,10
delta,spark,job_31a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5610.0,job,10
delta,spark,job_31a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6120.0,job,10
delta,spark,job_31a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6915.0,job,10
delta,spark,job_31a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5356.0,job,10
delta,spark,job_31a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5726.0,job,10
delta,spark,job_31a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5980.0,job,10
delta,spark,job_31a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5734.0,job,10
delta,spark,job_31a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6735.0,job,10
delta,spark,job_31a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6775.0,job,10
delta,spark,job_31a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5742.0,job,10
delta,spark,job_31a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7089.0,job,10
delta,spark,job_31a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,6040.0,job,10
delta,spark,job_31a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7101.0,job,10
delta,spark,job_31a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5609.0,job,10
delta,spark,job_31b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3848.0,job,10
delta,spark,job_31b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3807.0,job,10
delta,spark,job_31b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4816.0,job,10
delta,spark,job_31b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3897.0,job,10
delta,spark,job_31b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3944.0,job,10
delta,spark,job_31b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4745.0,job,10
delta,spark,job_31b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4972.0,job,10
delta,spark,job_31b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4565.0,job,10
delta,spark,job_31b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4659.0,job,10
delta,spark,job_31b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3840.0,job,10
delta,spark,job_31b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4954.0,job,10
delta,spark,job_31b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4295.0,job,10
delta,spark,job_31b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4263.0,job,10
delta,spark,job_31b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3901.0,job,10
delta,spark,job_31c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5383.0,job,10
delta,spark,job_31c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5135.0,job,10
delta,spark,job_31c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5801.0,job,10
delta,spark,job_31c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6272.0,job,10
delta,spark,job_31c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4702.0,job,10
delta,spark,job_31c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7518.0,job,10
delta,spark,job_31c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6290.0,job,10
delta,spark,job_31c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5514.0,job,10
delta,spark,job_31c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6443.0,job,10
delta,spark,job_31c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5773.0,job,10
delta,spark,job_31c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8429.0,job,10
delta,spark,job_31c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,6298.0,job,10
delta,spark,job_31c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7139.0,job,10
delta,spark,job_31c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5491.0,job,10
delta,spark,job_32a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1259.0,job,10
delta,spark,job_32a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1660.0,job,10
delta,spark,job_32a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1544.0,job,10
delta,spark,job_32a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1233.0,job,10
delta,spark,job_32a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1288.0,job,10
delta,spark,job_32a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1538.0,job,10
delta,spark,job_32a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1540.0,job,10
delta,spark,job_32a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1266.0,job,10
delta,spark,job_32a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1527.0,job,10
delta,spark,job_32a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1207.0,job,10
delta,spark,job_32a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1412.0,job,10
delta,spark,job_32a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1283.0,job,10
delta,spark,job_32a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1501.0,job,10
delta,spark,job_32a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1634.0,job,10
delta,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1351.0,job,10
delta,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1279.0,job,10
delta,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1488.0,job,10
delta,spark,job_32b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1271.0,job,10
delta,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1642.0,job,10
delta,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1599.0,job,10
delta,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1581.0,job,10
delta,spark,job_32b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1268.0,job,10
delta,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1458.0,job,10
delta,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1271.0,job,10
delta,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1446.0,job,10
delta,spark,job_32b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1222.0,job,10
delta,spark,job_32b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1473.0,job,10
delta,spark,job_32b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1629.0,job,10
delta,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2865.0,job,10
delta,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2676.0,job,10
delta,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2501.0,job,10
delta,spark,job_33a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3032.0,job,10
delta,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2109.0,job,10
delta,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3564.0,job,10
delta,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2056.0,job,10
delta,spark,job_33a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2768.0,job,10
delta,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2536.0,job,10
delta,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3946.0,job,10
delta,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3662.0,job,10
delta,spark,job_33a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3362.0,job,10
delta,spark,job_33a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2331.0,job,10
delta,spark,job_33a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3007.0,job,10
delta,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2284.0,job,10
delta,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2527.0,job,10
delta,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2664.0,job,10
delta,spark,job_33b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2946.0,job,10
delta,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2498.0,job,10
delta,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2322.0,job,10
delta,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2161.0,job,10
delta,spark,job_33b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2254.0,job,10
delta,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2509.0,job,10
delta,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1738.0,job,10
delta,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2453.0,job,10
delta,spark,job_33b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2631.0,job,10
delta,spark,job_33b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2358.0,job,10
delta,spark,job_33b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2726.0,job,10
delta,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2693.0,job,10
delta,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3428.0,job,10
delta,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3997.0,job,10
delta,spark,job_33c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3182.0,job,10
delta,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2942.0,job,10
delta,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2406.0,job,10
delta,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2863.0,job,10
delta,spark,job_33c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2474.0,job,10
delta,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2152.0,job,10
delta,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3500.0,job,10
delta,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2886.0,job,10
delta,spark,job_33c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2677.0,job,10
delta,spark,job_33c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2250.0,job,10
delta,spark,job_33c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2944.0,job,10
delta,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3575.0,job,10
delta,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2714.0,job,10
delta,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3597.0,job,10
delta,spark,job_3a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2699.0,job,10
delta,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2749.0,job,10
delta,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3226.0,job,10
delta,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3356.0,job,10
delta,spark,job_3a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2713.0,job,10
delta,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3449.0,job,10
delta,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2588.0,job,10
delta,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4356.0,job,10
delta,spark,job_3a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2528.0,job,10
delta,spark,job_3a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3396.0,job,10
delta,spark,job_3a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2755.0,job,10
delta,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3776.0,job,10
delta,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3552.0,job,10
delta,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3509.0,job,10
delta,spark,job_3b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2939.0,job,10
delta,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2497.0,job,10
delta,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3359.0,job,10
delta,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3749.0,job,10
delta,spark,job_3b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2724.0,job,10
delta,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3265.0,job,10
delta,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2803.0,job,10
delta,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2987.0,job,10
delta,spark,job_3b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2527.0,job,10
delta,spark,job_3b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4007.0,job,10
delta,spark,job_3b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2857.0,job,10
delta,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3916.0,job,10
delta,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3592.0,job,10
delta,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3729.0,job,10
delta,spark,job_3c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3051.0,job,10
delta,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3203.0,job,10
delta,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3533.0,job,10
delta,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3656.0,job,10
delta,spark,job_3c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3036.0,job,10
delta,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3396.0,job,10
delta,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2860.0,job,10
delta,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3462.0,job,10
delta,spark,job_3c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2710.0,job,10
delta,spark,job_3c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3632.0,job,10
delta,spark,job_3c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2953.0,job,10
delta,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2117.0,job,10
delta,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2749.0,job,10
delta,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1667.0,job,10
delta,spark,job_4a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1991.0,job,10
delta,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2220.0,job,10
delta,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3169.0,job,10
delta,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1734.0,job,10
delta,spark,job_4a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2671.0,job,10
delta,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1772.0,job,10
delta,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1875.0,job,10
delta,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2178.0,job,10
delta,spark,job_4a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2665.0,job,10
delta,spark,job_4a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2107.0,job,10
delta,spark,job_4a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1124.0,job,10
delta,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1601.0,job,10
delta,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1419.0,job,10
delta,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2184.0,job,10
delta,spark,job_4b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1384.0,job,10
delta,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1650.0,job,10
delta,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1587.0,job,10
delta,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2195.0,job,10
delta,spark,job_4b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1364.0,job,10
delta,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2185.0,job,10
delta,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2232.0,job,10
delta,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1162.0,job,10
delta,spark,job_4b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1723.0,job,10
delta,spark,job_4b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1428.0,job,10
delta,spark,job_4b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2183.0,job,10
delta,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1890.0,job,10
delta,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2135.0,job,10
delta,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2741.0,job,10
delta,spark,job_4c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2695.0,job,10
delta,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2920.0,job,10
delta,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2249.0,job,10
delta,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3058.0,job,10
delta,spark,job_4c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3342.0,job,10
delta,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1715.0,job,10
delta,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2154.0,job,10
delta,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2606.0,job,10
delta,spark,job_4c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2975.0,job,10
delta,spark,job_4c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2003.0,job,10
delta,spark,job_4c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2110.0,job,10
delta,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2607.0,job,10
delta,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2646.0,job,10
delta,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3397.0,job,10
delta,spark,job_5a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2667.0,job,10
delta,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2756.0,job,10
delta,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3442.0,job,10
delta,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3728.0,job,10
delta,spark,job_5a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2504.0,job,10
delta,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3293.0,job,10
delta,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3015.0,job,10
delta,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3376.0,job,10
delta,spark,job_5a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2769.0,job,10
delta,spark,job_5a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3602.0,job,10
delta,spark,job_5a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2430.0,job,10
delta,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2610.0,job,10
delta,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2562.0,job,10
delta,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3349.0,job,10
delta,spark,job_5b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2438.0,job,10
delta,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2967.0,job,10
delta,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3268.0,job,10
delta,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3240.0,job,10
delta,spark,job_5b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2448.0,job,10
delta,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3474.0,job,10
delta,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2641.0,job,10
delta,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3914.0,job,10
delta,spark,job_5b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2518.0,job,10
delta,spark,job_5b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3351.0,job,10
delta,spark,job_5b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2455.0,job,10
